YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von E Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2017-06,Guatemala,345,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Haiti,346,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-06,Honduras,347,5,5,0,1,0,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-06,Kanada,348,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Kolumbien,349,9,9,0,1,1,0,0,0,0,0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Kuba,351,7,6,1,11,0,0,0,0,8,3,15,1,0,0,0,0,8,3,0,0,0,0,0,0,0
2017-06,Mexico,353,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Jamaica,355,9,9,0,13,1,8,0,0,4,0,27,1,1,8,0,0,4,0,0,0,0,0,0,0,0
2017-06,Paraguay,359,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Peru,361,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-06,Uruguay,365,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Venezuela,367,15,13,2,15,0,1,0,0,13,1,76,2,0,1,0,0,13,0,0,0,0,0,0,1,0
2017-06,Vereinigte Staaten v. Amerika,368,0,0,0,2,0,0,0,0,1,1,14,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2017-06,Trinidad und Tobago,371,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Jemen,421,36,36,0,78,3,7,57,0,3,8,244,22,3,7,55,0,3,7,0,0,2,0,0,1,0
2017-06,Armenien,422,168,156,12,803,0,16,7,25,535,220,2319,243,0,16,7,25,515,184,0,0,0,0,20,17,19
2017-06,Afghanistan,423,1243,1119,124,3212,5,469,229,751,1435,323,26986,721,5,462,225,738,1419,272,0,7,4,13,16,41,10
2017-06,Bahrain,424,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Aserbaidschan,425,207,191,16,450,3,35,9,15,280,108,2178,183,3,35,9,13,262,88,0,0,0,2,18,16,4
2017-06,Bhutan,426,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Myanmar,427,20,20,0,20,0,8,2,1,6,3,79,4,0,8,2,1,6,3,0,0,0,0,0,0,0
2017-06,Georgien,430,169,148,21,475,1,2,0,11,289,172,1196,153,1,2,0,11,279,109,0,0,0,0,10,36,27
2017-06,Sri Lanka,431,50,45,5,158,1,19,0,5,92,41,766,150,1,19,0,5,87,18,0,0,0,0,5,20,3
2017-06,Vietnam,432,46,41,5,78,0,2,0,2,54,20,89,13,0,2,0,2,51,17,0,0,0,0,3,2,1
2017-06,Korea (Demokrat. Volksrepubl.),434,0,0,0,18,0,0,0,0,2,16,87,3,0,0,0,0,2,16,0,0,0,0,0,0,0
2017-06,Indien,436,137,129,8,246,0,1,2,5,195,43,517,35,0,1,2,5,194,41,0,0,0,0,1,2,0
2017-06,Indonesien,437,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Irak,438,1597,1480,117,3448,48,1277,492,94,934,603,11892,648,48,1260,478,81,900,504,0,17,14,13,34,55,44
2017-06,"Iran, Islamische Republik",439,568,541,27,2081,38,782,60,13,801,387,8149,339,38,763,57,10,780,358,0,19,3,3,21,22,7
2017-06,Israel,441,2,2,0,1,0,0,0,0,1,0,31,5,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-06,Kasachstan,444,10,9,1,17,0,0,0,2,14,1,31,9,0,0,0,2,11,1,0,0,0,0,3,0,0
2017-06,Jordanien,445,13,13,0,58,0,8,8,1,25,16,144,16,0,7,7,1,25,12,0,1,1,0,0,4,0
2017-06,Kambodscha,446,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Katar,447,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Kuwait,448,8,8,0,8,0,1,0,0,0,7,10,1,0,1,0,0,0,7,0,0,0,0,0,0,0
2017-06,"Laos, Demokratische Volksrepublik",449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Kirgisistan,450,7,7,0,19,0,1,2,0,7,9,145,15,0,1,0,0,7,9,0,0,2,0,0,0,0
2017-06,Libanon,451,65,58,7,280,0,5,15,3,201,56,921,79,0,5,15,3,189,47,0,0,0,0,12,7,2
2017-06,Oman,456,0,0,0,2,0,2,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2017-06,Mongolei,457,34,31,3,258,0,0,14,5,181,58,409,17,0,0,14,5,181,53,0,0,0,0,0,4,1
2017-06,Nepal,458,2,2,0,1,0,0,0,0,0,1,145,3,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-06,Staatsangehoerigkeit ohne Bezeichnung,459,12,11,1,36,0,2,0,0,31,3,181,4,0,2,0,0,31,1,0,0,0,0,0,0,2
2017-06,Bangladesch,460,65,56,9,299,0,18,3,5,217,56,951,75,0,18,3,5,217,40,0,0,0,0,0,14,2
2017-06,Pakistan,461,345,300,45,1050,5,27,2,22,761,233,3591,355,5,26,2,19,736,171,0,1,0,3,25,29,33
2017-06,Philippinen,462,1,1,0,1,0,0,0,0,0,1,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017-06,China (Taiwan),465,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Korea (Republik),467,0,0,0,5,0,0,0,0,1,4,11,0,0,0,0,0,1,4,0,0,0,0,0,0,0
2017-06,Vereinigte arabische Emirate,469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-06,Tadschikistan,470,94,93,1,263,0,20,3,1,85,154,1191,31,0,20,3,1,83,147,0,0,0,0,2,6,1
2017-06,Turkmenistan,471,11,10,1,13,0,0,0,1,10,2,148,12,0,0,0,1,10,2,0,0,0,0,0,0,0
2017-06,Saudi Arabien,472,10,10,0,6,5,0,0,0,0,1,15,0,5,0,0,0,0,1,0,0,0,0,0,0,0
2017-06,"Syrien, Arabische Republik",475,3217,3135,82,5695,32,2153,3007,70,7,426,17095,514,32,2122,2983,49,7,382,0,31,24,21,0,28,16
2017-06,Thailand,476,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017-06,Usbekistan,477,2,2,0,10,1,0,0,2,6,1,68,1,1,0,0,2,6,1,0,0,0,0,0,0,0
2017-06,China,479,62,58,4,95,4,8,0,0,57,26,402,35,4,8,0,0,57,24,0,0,0,0,0,1,1
2017-06,Malaysia,482,1,1,0,4,0,0,0,0,4,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2017-06,sonst. asiat. Staatsangeh.,499,1,1,0,94,0,28,32,0,29,5,600,43,0,28,32,0,29,4,0,0,0,0,0,0,1
2017-06,Staatenlos,997,92,92,0,207,2,90,47,7,46,15,924,41,2,90,45,7,46,14,0,0,2,0,0,0,1
2017-06,Ungeklaert,998,327,314,13,644,2,167,121,25,176,153,3823,202,2,163,119,25,170,122,0,4,2,0,6,21,10
2017-06,ohne Angabe,999,6,6,0,8,0,2,0,0,4,2,61,1,0,2,0,0,4,2,0,0,0,0,0,0,0
