YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von E Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2016-02,Rumaenien,154,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Slowakische Republik,155,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Schweden,157,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Schweiz,158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Russische Foederation,160,450,400,50,491,0,22,7,6,214,242,6949,1194,0,17,4,4,203,184,0,5,3,2,11,16,42
2016-02,Spanien,161,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Tuerkei,163,226,189,37,59,0,5,0,1,26,27,3199,473,0,5,0,1,22,20,0,0,0,0,4,5,2
2016-02,Tschechische Republik,164,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Ungarn,165,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Ukraine,166,194,189,5,92,0,1,0,0,36,55,6282,126,0,1,0,0,36,54,0,0,0,0,0,0,1
2016-02,Grossbritannien mit Nordirland,168,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Weissrussland,169,5,5,0,7,0,1,0,0,2,4,331,32,0,1,0,0,2,4,0,0,0,0,0,0,0
2016-02,Serbien,170,941,539,402,2793,0,0,0,0,1665,1128,7478,5933,0,0,0,0,1456,255,0,0,0,0,209,678,195
2016-02,sonst. europ. Staatsangeh.,199,0,0,0,2,0,0,0,0,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0
2016-02,Algerien,221,556,548,8,424,0,1,1,4,346,72,3329,239,0,1,1,4,344,63,0,0,0,0,2,3,6
2016-02,Angola,223,5,5,0,5,0,0,0,0,5,0,156,5,0,0,0,0,5,0,0,0,0,0,0,0,0
2016-02,Eritrea,224,936,920,16,2291,19,2162,8,1,19,82,13492,159,19,2149,8,1,19,79,0,13,0,0,0,2,1
2016-02,Aethiopien,225,104,102,2,75,1,11,0,5,28,30,3563,70,1,11,0,5,27,28,0,0,0,0,1,0,2
2016-02,Botsuana,227,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Benin,229,6,6,0,28,0,0,0,0,11,17,494,13,0,0,0,0,11,15,0,0,0,0,0,0,2
2016-02,Dschibuti,230,0,0,0,2,0,0,0,0,2,0,21,1,0,0,0,0,2,0,0,0,0,0,0,0,0
2016-02,Elfenbeinkueste (Cote d Ivoire),231,23,18,5,30,0,1,0,1,7,21,417,26,0,1,0,1,7,21,0,0,0,0,0,0,0
2016-02,Nigeria,232,303,296,7,152,2,1,1,5,30,113,9073,200,1,1,1,3,28,106,1,0,0,2,2,1,6
2016-02,Simbabwe,233,0,0,0,4,0,0,0,4,0,0,17,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2016-02,Gabun,236,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02,Gambia,237,162,155,7,74,0,4,0,0,17,53,4575,144,0,4,0,0,17,49,0,0,0,0,0,1,3
2016-02,Ghana,238,78,74,4,121,0,0,0,1,74,46,1740,53,0,0,0,1,73,43,0,0,0,0,1,0,3
2016-02,Mauretanien,239,11,10,1,4,0,0,0,0,0,4,118,7,0,0,0,0,0,3,0,0,0,0,0,0,1
2016-02,Cabo Verde,242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Kenia,243,3,3,0,6,0,0,0,0,4,2,139,13,0,0,0,0,4,2,0,0,0,0,0,0,0
2016-02,Komoren,244,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Kongo,245,2,2,0,1,0,0,0,0,0,1,106,6,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-02,"Kongo, Dem. Republik",246,3,2,1,14,0,0,0,0,12,2,425,34,0,0,0,0,10,2,0,0,0,0,2,0,0
2016-02,Liberia,247,3,3,0,8,0,1,0,0,0,7,90,9,0,1,0,0,0,7,0,0,0,0,0,0,0
2016-02,Libyen,248,72,69,3,22,1,6,0,0,9,6,1578,42,1,5,0,0,8,6,0,1,0,0,1,0,0
2016-02,Mali,251,32,25,7,41,0,0,1,1,17,22,772,30,0,0,1,0,16,20,0,0,0,1,1,1,1
2016-02,Marokko,252,216,208,8,368,0,2,0,2,310,54,2263,105,0,1,0,1,306,43,0,1,0,1,4,7,4
2016-02,Mauritius,253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Mosambik,254,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Niger,255,3,2,1,28,0,0,0,1,5,22,137,15,0,0,0,1,5,17,0,0,0,0,0,0,5
2016-02,Malawi,256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Sambia,257,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Burkina-Faso,258,8,6,2,39,0,0,0,0,19,20,225,15,0,0,0,0,19,17,0,0,0,0,0,0,3
2016-02,Guinea-Bissau,259,11,9,2,67,0,0,0,1,13,53,369,13,0,0,0,1,13,48,0,0,0,0,0,1,4
2016-02,Guinea,261,68,60,8,88,0,19,1,1,40,27,2188,104,0,19,1,1,39,21,0,0,0,0,1,1,5
2016-02,Kamerun,262,75,70,5,24,0,0,0,0,9,15,1282,59,0,0,0,0,9,13,0,0,0,0,0,0,2
2016-02,Suedafrika,263,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Ruanda,265,3,3,0,2,0,1,0,0,1,0,46,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2016-02,Namibia,267,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Senegal,269,40,38,2,238,0,0,0,0,201,37,1769,22,0,0,0,0,200,36,0,0,0,0,1,0,1
2016-02,Sierra Leone,272,14,14,0,8,0,0,0,0,3,5,565,41,0,0,0,0,3,5,0,0,0,0,0,0,0
2016-02,Somalia,273,201,184,17,198,0,48,40,16,25,69,9497,386,0,42,38,11,25,54,0,6,2,5,0,3,12
2016-02,Aequatorialguinea,274,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Sudan (ohne Suedsudan),277,78,73,5,31,0,4,4,0,5,18,1380,40,0,3,4,0,5,14,0,1,0,0,0,1,3
2016-02,Suedsudan,278,4,4,0,7,0,0,0,0,2,5,46,6,0,0,0,0,2,5,0,0,0,0,0,0,0
2016-02,Tansania,282,0,0,0,1,0,0,0,0,1,0,80,4,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02,Togo,283,14,14,0,7,0,0,0,0,0,7,401,25,0,0,0,0,0,7,0,0,0,0,0,0,0
2016-02,Tschad,284,12,9,3,7,0,0,0,0,1,6,146,14,0,0,0,0,0,4,0,0,0,0,1,0,2
2016-02,Tunesien,285,84,79,5,92,0,0,0,0,71,21,889,103,0,0,0,0,64,11,0,0,0,0,7,6,4
2016-02,Uganda,286,4,4,0,2,0,0,0,1,1,0,158,7,0,0,0,1,1,0,0,0,0,0,0,0,0
2016-02,Aegypten,287,111,107,4,204,12,35,2,9,121,25,2642,82,12,35,2,5,120,17,0,0,0,4,1,8,0
2016-02,Zentralafrikanische Republik,289,0,0,0,1,0,0,0,0,1,0,60,3,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02,Burundi,291,0,0,0,1,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016-02,sonst. afrik. Staatsangeh.,299,3,2,1,10,0,0,0,1,7,2,90,13,0,0,0,1,7,1,0,0,0,0,0,0,1
2016-02,Argentinien,323,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Bolivien,326,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Brasilien,327,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Belize,330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Dominikanische Republik,335,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Ecuador,336,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,El Salvador,337,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Guatemala,345,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Haiti,346,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Honduras,347,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Kanada,348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Kolumbien,349,0,0,0,1,0,0,0,0,1,0,37,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02,Kuba,351,0,0,0,1,0,0,0,0,0,1,146,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-02,Mexico,353,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Nicaragua,354,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Jamaica,355,0,0,0,1,0,0,0,0,1,0,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02,Paraguay,359,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Peru,361,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Venezuela,367,3,3,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Vereinigte Staaten v. Amerika,368,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Jemen,421,35,35,0,18,1,1,16,0,0,0,537,30,1,1,13,0,0,0,0,0,3,0,0,0,0
2016-02,Armenien,422,151,137,14,44,0,1,0,3,24,16,4068,335,0,1,0,2,24,13,0,0,0,1,0,1,2
2016-02,Afghanistan,423,7298,7268,30,822,8,211,63,107,226,207,51114,919,7,205,63,103,220,183,1,6,0,4,6,17,7
2016-02,Bahrain,424,3,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Aserbaidschan,425,96,85,11,54,0,4,0,2,38,10,2734,301,0,0,0,2,33,9,0,4,0,0,5,1,0
2016-02,Bhutan,426,1,1,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Myanmar,427,2,2,0,0,0,0,0,0,0,0,158,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Georgien,430,246,200,46,338,0,8,0,0,242,88,3176,431,0,8,0,0,234,61,0,0,0,0,8,18,9
2016-02,Sri Lanka,431,22,18,4,19,0,9,1,4,3,2,874,181,0,7,0,4,3,0,0,2,1,0,0,2,0
2016-02,Vietnam,432,37,36,1,27,1,0,0,0,9,17,1013,73,1,0,0,0,8,15,0,0,0,0,1,0,2
2016-02,Korea (Demokrat. Volksrepubl.),434,6,6,0,0,0,0,0,0,0,0,120,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Indien,436,157,155,2,107,0,0,0,0,97,10,3602,78,0,0,0,0,97,9,0,0,0,0,0,1,0
2016-02,Indonesien,437,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Irak,438,10075,9999,76,2871,33,2349,83,18,96,292,34908,1651,33,2214,73,10,86,259,0,135,10,8,10,20,13
2016-02,"Iran, Islamische Republik",439,1644,1626,18,300,13,147,5,8,71,56,10121,624,13,145,5,8,64,51,0,2,0,0,7,3,2
2016-02,Israel,441,0,0,0,0,0,0,0,0,0,0,51,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Kasachstan,444,1,0,1,1,0,0,0,0,0,1,132,33,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-02,Jordanien,445,19,19,0,10,0,2,0,0,7,1,229,31,0,2,0,0,7,1,0,0,0,0,0,0,0
2016-02,Kambodscha,446,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Katar,447,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Kuwait,448,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,"Laos, Demokratische Volksrepublik",449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Kirgisistan,450,0,0,0,1,0,0,0,0,0,1,87,16,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-02,Libanon,451,270,248,22,73,0,7,1,1,45,19,2208,234,0,7,0,1,42,15,0,0,1,0,3,3,1
2016-02,Oman,456,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Mongolei,457,14,13,1,13,0,0,0,0,13,0,592,36,0,0,0,0,13,0,0,0,0,0,0,0,0
2016-02,Nepal,458,4,4,0,1,0,0,0,0,0,1,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2016-02,Staatsangehoerigkeit ohne Bezeichnung,459,40,40,0,13,0,6,0,0,0,7,331,1,0,6,0,0,0,7,0,0,0,0,0,0,0
2016-02,Bangladesch,460,100,97,3,59,1,5,0,1,35,17,1205,47,1,5,0,1,34,16,0,0,0,0,1,1,0
2016-02,Pakistan,461,939,916,23,395,0,23,2,4,266,100,14242,476,0,20,2,4,263,75,0,3,0,0,3,12,13
2016-02,Philippinen,462,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,China (Taiwan),465,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Korea (Republik),467,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Vereinigte arabische Emirate,469,1,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Tadschikistan,470,38,35,3,9,0,0,0,1,3,5,436,30,0,0,0,1,3,4,0,0,0,0,0,1,0
2016-02,Turkmenistan,471,48,48,0,1,0,0,0,0,1,0,735,15,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-02,Saudi Arabien,472,2,1,1,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,"Syrien, Arabische Republik",475,33679,33493,186,27129,87,26628,21,47,13,333,87900,1302,85,26371,21,35,13,316,2,257,0,12,0,10,7
2016-02,Thailand,476,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Usbekistan,477,2,2,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,China,479,6,6,0,22,0,6,1,1,8,6,1069,55,0,6,1,0,8,6,0,0,0,1,0,0,0
2016-02,Malaysia,482,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,sonst. asiat. Staatsangeh.,499,440,439,1,236,0,185,0,7,31,13,2550,146,0,178,0,3,30,7,0,7,0,4,1,6,0
2016-02,Australien,523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-02,Staatenlos,997,602,597,5,388,2,373,0,0,4,9,3052,63,2,371,0,0,4,7,0,2,0,0,0,2,0
2016-02,Ungeklaert,998,3397,3358,39,1123,6,1038,4,2,38,35,15306,353,3,1029,4,1,38,26,3,9,0,1,0,2,7
2016-02,ohne Angabe,999,12,12,0,1,0,1,0,0,0,0,67,3,0,1,0,0,0,0,0,0,0,0,0,0,0
