YEAR_MONTH,Herkunftsland, Entscheidungen insgesamt,Ablehnungen,sonstige Erledigungen, bereinigte Schutzquote, BAMF-Schutzquote
2015,Sierra Leone,76,26,38,31.5789,15.7895
2015,Somalia,2038,183,1046,81.5524,39.6958
2015,Äquatorialguinea,1,0,1,nd,nd
2015,Sudan (ohne Südsudan),479,49,287,74.4792,29.8539
2015,Südsudan,24,0,17,100,29.1667
2015,Swasiland,1,1,0,nd,nd
2015,Tansania,11,2,8,33.3333,9.09091
2015,Togo,64,16,45,15.7895,4.6875
2015,Tschad,149,24,103,47.8261,14.7651
2015,Tunesien,524,256,267,0.389105,0.19084
2015,Uganda,25,6,15,40,16
2015,Ägypten,864,226,273,61.7597,42.2454
2015,Zentralafrikanische Republik,7,0,5,100,28.5714
2015,Burundi,6,3,1,40,33.3333
2015,sonst. afrik. Staatsangeh.,81,58,10,18.3099,16.0494
2015,Argentinien,1,0,1,nd,nd
2015,Brasilien,11,0,10,100,9.09091
2015,Belize,0,0,0,nd,nd
2015,Chile,2,1,1,0,0
2015,Dominikanische Republik,3,1,1,50,33.3333
2015,Ecuador,0,0,0,nd,nd
2015,El Salvador,0,0,0,nd,nd
2015,Grenada,0,0,0,nd,nd
2015,Guatemala,0,0,0,nd,nd
2015,Haiti,2,0,2,nd,nd
2015,Honduras,15,3,8,57.1429,26.6667
2015,Kanada,0,0,0,nd,nd
2015,Kolumbien,13,5,6,28.5714,15.3846
2015,Kuba,35,1,34,0,0
2015,Mexico,4,2,0,nd,nd
2015,Nicaragua,2,1,1,0,0
2015,Jamaica,11,3,8,0,0
2015,Paraguay,0,0,0,nd,nd
2015,Peru,3,2,1,0,0
2015,Suriname,1,0,1,nd,nd
2015,Venezuela,7,4,2,20,14.2857
2015,Vereinigte Staaten v. Amerika,5,1,2,66.6667,40
2015,Trinidad und Tobago,1,1,0,nd,nd
2015,Jemen,76,0,30,100,60.5263
2015,Armenien,693,268,366,18.0428,8.51371
2015,Afghanistan,5966,819,2305,77.6291,47.6366
2015,Bahrain,27,0,2,100,92.5926
2015,Aserbaidschan,390,165,154,30.0847,18.2051
2015,Bhutan,5,4,1,0,0
2015,Myanmar,22,0,10,100,54.5455
2015,Georgien,2360,1425,928,0.488827,0.29661
2015,Sri Lanka,210,85,50,46.875,35.7143
2015,Vietnam,305,81,215,10,2.95082
2015,Korea (Demokrat. Volksrepubl.),4,4,0,nd,nd
2015,Indien,551,416,125,2.34742,1.81488
2015,Indonesien,2,2,0,nd,nd
2015,Irak,16796,128,1788,99.1471,88.5925
2015,"Iran, Islamische Republik",2664,278,799,85.0938,59.5721
2015,Israel,3,2,1,0,0
2015,Japan,1,1,0,nd,nd
2015,Kasachstan,87,14,71,12.5,2.29885
2015,Jordanien,61,11,27,67.6471,37.7049
2015,Kambodscha,5,5,0,nd,nd
2015,Katar,0,0,0,nd,nd
2015,Kuwait,0,0,0,nd,nd
2015,"Laos, Demokratische Volksrepublik",0,0,0,nd,nd
2015,Kirgisistan,71,13,49,40.9091,12.6761
2015,Libanon,448,156,247,22.3881,10.0446
2015,Oman,0,0,0,nd,nd
2015,Mongolei,212,56,155,1.75439,0.471698
2015,Nepal,15,6,1,57.1429,53.3333
2015,Staatsangehörigkeit ohne Bezeichnung,116,9,46,87.1429,52.5862
2015,Bangladesch,447,220,194,13.0435,7.38255
2015,Pakistan,2015,844,974,18.9241,9.77667
2015,Philippinen,11,8,2,11.1111,9.09091
2015,China (Taiwan),1,1,0,nd,nd
2015,Korea (Republik),2,0,2,nd,nd
2015,Vereinigte arabische Emirate,0,0,0,nd,nd
2015,Tadschikistan,178,27,146,15.625,2.80899
2015,Turkmenistan,52,13,39,0,0
2015,Saudi Arabien,3,0,1,100,66.6667
2015,"Syrien, Arabische Republik",105620,23,4178,99.9773,96.0225
2015,Thailand,0,0,0,nd,nd
2015,Usbekistan,12,2,3,77.7778,58.3333
2015,China,166,97,41,22.4,16.8675
2015,Malaysia,0,0,0,nd,nd
2015,sonst. asiat. Staatsangeh.,2332,120,231,94.2884,84.9485
2015,Australien,1,0,0,nd,nd
2015,Neuseeland,0,0,0,nd,nd
2015,Staatenlos,2158,25,158,98.75,91.5199
2015,Ungeklärt,4128,352,467,90.3851,80.1599
2015,ohne Angabe,9,1,5,75,33.3333
