YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von E Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN üueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2018-07,Herkunftslaender gesamt,000,15199,13194,2005,13744,118,1962,1449,476,4401,5338,52493,4780,117,1888,1427,403,4202,3794,True,74,22,73,199,1056,488
2018-08,Herkunftslaender gesamt,000,15122,13141,1981,16623,193,3245,1956,571,5042,5616,54586,4824,192,3137,1939,469,4798,3788,True,108,17,102,244,1310,518
2018-09,Herkunftslaender gesamt,000,12976,11239,1737,16008,184,3614,1852,575,4939,4844,55008,4730,183,3387,1829,505,4704,3162,True,227,23,70,235,1159,523
2018-10,Herkunftslaender gesamt,000,14824,13001,1823,18474,242,4476,2130,664,5751,5211,55045,4595,241,4290,2103,560,5498,3398,1,186,27,104,253,1288,525
2018-11,Herkunftslaender gesamt,000,14130,12118,2012,18644,261,4489,2056,620,6074,5144,53893,4645,256,4315,1995,497,5835,3325,5,174,61,123,239,1249,570
2018-12,Herkunftslaender gesamt,000,10561,8900,1661,13295,178,2976,1501,463,4029,4148,53533,4792,174,2883,1485,374,3858,2713,4,93,16,89,171,1000,435
2019-01,Herkunftslaender gesamt,000,17051,14534,2517,19921,235,4204,2390,651,6486,5955,54126,5032,231,4080,2361,528,6197,3722,4,124,29,123,289,1535,698
2019-02,Herkunftslaender gesamt,000,14321,12289,2032,19823,234,4000,2268,585,6352,6384,52065,4714,233,3881,2239,479,5994,4163,1,119,29,106,358,1554,667
2019-03,Herkunftslaender gesamt,000,12762,10965,1797,19587,231,5140,1730,802,5701,5983,48679,4545,228,5011,1709,691,5438,4031,3,129,21,111,263,1272,680
2019-04,Herkunftslaender gesamt,000,12353,10488,1865,15201,196,3630,801,609,4709,5256,48285,4719,196,3505,782,530,4504,3582,0,125,19,79,205,1117,557
2019-05,Herkunftslaender gesamt,000,12891,11146,1745,15335,151,3428,689,497,4652,5918,48755,4679,150,3325,658,426,4426,4074,1,103,31,71,226,1238,606
2019-06,Herkunftslaender gesamt,000,9691,8288,1403,12948,134,2921,1382,358,3526,4627,47806,4651,134,2804,1350,287,3362,3187,0,117,32,71,164,920,520
2019-07,Herkunftslaender gesamt,000,14108,12298,1810,16814,188,3862,2604,420,4295,5445,47820,4789,187,3739,2553,352,4095,3725,1,123,51,68,200,1114,606
2019-08,Herkunftslaender gesamt,000,12772,11076,1696,15040,195,3293,1770,412,4076,5294,48216,4760,190,3206,1752,338,3889,3483,5,87,18,74,187,1172,639
