YEAR_MONTH,Herkunftsland,Entscheidungen insgesamt,Ablehnungen,sonstige Erledigungen, bereinigte Schutzquote, BAMF-Schutzquote
201512,Ecuador,0,0,0,nd,nd
201512,El Salvador,0,0,0,nd,nd
201512,Grenada,0,0,0,nd,nd
201512,Guatemala,0,0,0,nd,nd
201512,Haiti,1,0,1,nd,nd
201512,Honduras,0,0,0,nd,nd
201512,Kanada,0,0,0,nd,nd
201512,Kolumbien,0,0,0,nd,nd
201512,Kuba,11,0,11,nd,nd
201512,Mexico,0,0,0,nd,nd
201512,Nicaragua,0,0,0,nd,nd
201512,Jamaica,3,1,2,0,0
201512,Paraguay,0,0,0,nd,nd
201512,Peru,0,0,0,nd,nd
201512,Venezuela,0,0,0,nd,nd
201512,Vereinigte Staaten v. Amerika,0,0,0,nd,nd
201512,Jemen,13,0,3,100,76.9231
201512,Armenien,71,30,37,11.7647,5.6338
201512,Afghanistan,590,140,136,69.163,53.2203
201512,Bahrain,0,0,0,nd,nd
201512,Aserbaidschan,30,13,9,38.0952,26.6667
201512,Bhutan,0,0,0,nd,nd
201512,Myanmar,2,0,2,nd,nd
201512,Georgien,210,150,59,0.662252,0.47619
201512,Sri Lanka,22,12,3,36.8421,31.8182
201512,Vietnam,25,8,17,0,0
201512,Korea (Demokrat. Volksrepubl.),0,0,0,nd,nd
201512,Indien,123,101,21,0.980392,0.813008
201512,Indonesien,0,0,0,nd,nd
201512,Irak,2155,49,165,97.5377,90.0696
201512,"Iran, Islamische Republik",287,49,67,77.7273,59.5819
201512,Israel,1,1,0,nd,nd
201512,Kasachstan,1,0,1,nd,nd
201512,Jordanien,5,1,1,75,60
201512,Kambodscha,0,0,0,nd,nd
201512,Katar,0,0,0,nd,nd
201512,Kuwait,0,0,0,nd,nd
201512,"Laos, Demokratische Volksrepublik",0,0,0,nd,nd
201512,Kirgisistan,11,4,3,50,36.3636
201512,Libanon,33,22,4,24.1379,21.2121
201512,Oman,0,0,0,nd,nd
201512,Mongolei,18,1,16,50,5.55556
201512,Nepal,0,0,0,nd,nd
201512,Staatsangehörigkeit ohne Bezeichnung,6,0,0,nd,nd
201512,Bangladesch,45,20,25,0,0
201512,Pakistan,294,202,76,7.33945,5.44218
201512,Philippinen,0,0,0,nd,nd
201512,China (Taiwan),0,0,0,nd,nd
201512,Korea (Republik),0,0,0,nd,nd
201512,Vereinigte arabische Emirate,0,0,0,nd,nd
201512,Tadschikistan,12,1,11,0,0
201512,Turkmenistan,2,0,2,nd,nd
201512,Saudi Arabien,0,0,0,nd,nd
201512,"Syrien, Arabische Republik",25015,9,132,99.9638,99.4363
201512,Thailand,0,0,0,nd,nd
201512,Usbekistan,2,0,1,100,50
201512,China,21,4,11,60,28.5714
201512,Malaysia,0,0,0,nd,nd
201512,sonst. asiat. Staatsangeh.,212,21,20,89.0625,80.6604
201512,Neuseeland,0,0,0,nd,nd
201512,Australien,0,0,0,nd,nd
201512,Staatenlos,322,1,2,99.6875,99.0683
201512,Ungeklärt,614,36,24,93.8983,90.228
201512,ohne Angabe,0,0,0,nd,nd
