YEAR_MONTH,Herkunftsland,Entscheidungen insgesamt,Ablehnungen,sonstige Erledigungen, bereinigte Schutzquote, BAMF-Schutzquote
201604,Bolivien,0,0,0,nd,nd
201604,Brasilien,1,1,0,nd,nd
201604,Belize,0,0,0,nd,nd
201604,Dominikanische Republik,0,0,0,nd,nd
201604,Ecuador,0,0,0,nd,nd
201604,El Salvador,0,0,0,nd,nd
201604,Guatemala,0,0,0,nd,nd
201604,Haiti,0,0,0,nd,nd
201604,Honduras,0,0,0,nd,nd
201604,Kanada,0,0,0,nd,nd
201604,Kolumbien,1,1,0,nd,nd
201604,Kuba,2,0,2,nd,nd
201604,Mexico,0,0,0,nd,nd
201604,Nicaragua,0,0,0,nd,nd
201604,Jamaica,0,0,0,nd,nd
201604,Paraguay,0,0,0,nd,nd
201604,Peru,0,0,0,nd,nd
201604,Venezuela,0,0,0,nd,nd
201604,Vereinigte Staaten v. Amerika,1,1,0,nd,nd
201604,Jemen,33,1,15,94.4444,51.5152
201604,Armenien,43,13,24,31.5789,13.9535
201604,Afghanistan,872,319,196,52.8107,40.9404
201604,Bahrain,0,0,0,nd,nd
201604,Aserbaidschan,43,20,22,4.7619,2.32558
201604,Bhutan,3,0,3,nd,nd
201604,Myanmar,0,0,0,nd,nd
201604,Georgien,252,143,105,2.72109,1.5873
201604,Sri Lanka,7,2,3,50,28.5714
201604,Vietnam,42,11,29,15.3846,4.7619
201604,Korea (Demokrat. Volksrepubl.),2,1,1,0,0
201604,Indien,107,66,39,2.94118,1.86916
201604,Indonesien,0,0,0,nd,nd
201604,Irak,2884,245,437,89.9877,76.3523
201604,"Iran, Islamische Republik",339,74,92,70.0405,51.0324
201604,Israel,1,0,1,nd,nd
201604,Kasachstan,6,0,6,nd,nd
201604,Jordanien,12,3,6,50,25
201604,Kambodscha,0,0,0,nd,nd
201604,Katar,1,0,0,nd,nd
201604,Kuwait,0,0,0,nd,nd
201604,"Laos, Demokratische Volksrepublik",0,0,0,nd,nd
201604,Kirgisistan,5,2,1,50,40
201604,Libanon,122,67,41,17.284,11.4754
201604,Oman,0,0,0,nd,nd
201604,Mongolei,7,1,6,0,0
201604,Nepal,0,0,0,nd,nd
201604,Staatsangehörigkeit ohne Bezeichnung,15,2,1,85.7143,80
201604,Bangladesch,45,27,14,12.9032,8.88889
201604,Pakistan,266,130,114,14.4737,8.27068
201604,Philippinen,0,0,0,nd,nd
201604,China (Taiwan),0,0,0,nd,nd
201604,Korea (Republik),0,0,0,nd,nd
201604,Vereinigte arabische Emirate,0,0,0,nd,nd
201604,Tadschikistan,22,8,13,11.1111,4.54545
201604,Turkmenistan,12,0,12,nd,nd
201604,Saudi Arabien,2,0,0,nd,nd
201604,"Syrien, Arabische Republik",20927,17,427,99.9171,97.8783
201604,Thailand,0,0,0,nd,nd
201604,Usbekistan,1,1,0,nd,nd
201604,China,26,12,10,25,15.3846
201604,Malaysia,0,0,0,nd,nd
201604,sonst. asiat. Staatsangeh.,262,26,18,89.3443,83.2061
201604,Australien,0,0,0,nd,nd
201604,Staatenlos,279,5,15,98.1061,92.8315
201604,Ungeklärt,629,36,95,93.2584,79.1733
201604,ohne Angabe,3,0,1,100,66.6667
