YEAR_MONTH,Herkunftsland,Entscheidungen insgesamt,Ablehnungen,sonstige Erledigungen, bereinigte Schutzquote, BAMF-Schutzquote
201504,El Salvador,0,0,0,nd,nd
201504,Guatemala,0,0,0,nd,nd
201504,Honduras,0,0,0,nd,nd
201504,Kolumbien,0,0,0,nd,nd
201504,Kuba,0,0,0,nd,nd
201504,Mexico,0,0,0,nd,nd
201504,Nicaragua,0,0,0,nd,nd
201504,Jamaica,0,0,0,nd,nd
201504,Paraguay,0,0,0,nd,nd
201504,Peru,1,0,1,nd,nd
201504,Venezuela,1,1,0,nd,nd
201504,Vereinigte Staaten v. Amerika,0,0,0,nd,nd
201504,Trinidad und Tobago,0,0,0,nd,nd
201504,Jemen,1,0,0,nd,nd
201504,Armenien,45,23,20,8,4.44444
201504,Afghanistan,500,67,274,70.354,31.8
201504,Bahrain,7,0,0,nd,nd
201504,Aserbaidschan,24,6,16,25,8.33333
201504,Bhutan,0,0,0,nd,nd
201504,Myanmar,0,0,0,nd,nd
201504,Georgien,267,163,103,0.609756,0.374532
201504,Sri Lanka,22,8,9,38.4615,22.7273
201504,Vietnam,34,7,21,46.1538,17.6471
201504,Korea (Demokrat. Volksrepubl.),0,0,0,nd,nd
201504,Indien,6,3,3,0,0
201504,Indonesien,0,0,0,nd,nd
201504,Irak,1081,0,139,100,87.1415
201504,"Iran, Islamische Republik",202,13,94,87.963,47.0297
201504,Israel,0,0,0,nd,nd
201504,Kasachstan,9,0,9,nd,nd
201504,Jordanien,1,0,1,nd,nd
201504,Kambodscha,0,0,0,nd,nd
201504,Kuwait,0,0,0,nd,nd
201504,"Laos, Demokratische Volksrepublik",0,0,0,nd,nd
201504,Kirgisistan,5,1,4,0,0
201504,Libanon,47,11,34,15.3846,4.25532
201504,Oman,0,0,0,nd,nd
201504,Mongolei,23,2,21,0,0
201504,Nepal,1,1,0,nd,nd
201504,Staatsangehörigkeit ohne Bezeichnung,14,0,12,100,14.2857
201504,Bangladesch,29,11,12,35.2941,20.6897
201504,Pakistan,123,35,70,33.9623,14.6341
201504,Philippinen,0,0,0,nd,nd
201504,China (Taiwan),0,0,0,nd,nd
201504,Korea (Republik),0,0,0,nd,nd
201504,Tadschikistan,37,6,28,33.3333,8.10811
201504,Turkmenistan,4,1,3,0,0
201504,Saudi Arabien,2,0,1,100,50
201504,"Syrien, Arabische Republik",4257,0,790,100,81.4423
201504,Thailand,0,0,0,nd,nd
201504,Usbekistan,1,0,1,nd,nd
201504,China,8,4,3,20,12.5
201504,Malaysia,0,0,0,nd,nd
201504,sonst. asiat. Staatsangeh.,200,5,53,96.5986,71
201504,Salomonen,0,0,0,nd,nd
201504,Australien,0,0,0,nd,nd
201504,Staatenlos,98,1,19,98.7342,79.5918
201504,Ungeklärt,291,40,117,77.0115,46.0481
201504,ohne Angabe,4,0,4,nd,nd
