YEAR_MONTH,Herkunftsland,Entscheidungen insgesamt,Ablehnungen,sonstige Erledigungen, bereinigte Schutzquote, BAMF-Schutzquote
201507,Vietnam,25,6,19,0,0
201507,Korea (Demokrat. Volksrepubl.),1,1,0,nd,nd
201507,Indien,44,24,13,22.5806,15.9091
201507,Indonesien,2,2,0,nd,nd
201507,Irak,1392,12,194,98.9983,85.2011
201507,"Iran, Islamische Republik",310,35,72,85.2941,65.4839
201507,Israel,1,0,1,nd,nd
201507,Kasachstan,4,0,2,100,50
201507,Jordanien,3,1,1,50,33.3333
201507,Kambodscha,5,5,0,nd,nd
201507,Kuwait,0,0,0,nd,nd
201507,"Laos, Demokratische Volksrepublik",0,0,0,nd,nd
201507,Kirgisistan,9,0,5,100,44.4444
201507,Libanon,26,7,16,30,11.5385
201507,Oman,0,0,0,nd,nd
201507,Mongolei,17,10,7,0,0
201507,Nepal,1,0,1,nd,nd
201507,Staatsangehörigkeit ohne Bezeichnung,18,1,11,85.7143,33.3333
201507,Bangladesch,46,30,16,0,0
201507,Pakistan,146,30,95,41.1765,14.3836
201507,Philippinen,6,6,0,nd,nd
201507,China (Taiwan),0,0,0,nd,nd
201507,Korea (Republik),0,0,0,nd,nd
201507,Vereinigte arabische Emirate,0,0,0,nd,nd
201507,Tadschikistan,5,3,2,0,0
201507,Turkmenistan,4,1,3,0,0
201507,Saudi Arabien,0,0,0,nd,nd
201507,"Syrien, Arabische Republik",6482,0,542,100,91.6384
201507,Thailand,0,0,0,nd,nd
201507,Usbekistan,0,0,0,nd,nd
201507,China,23,18,5,0,0
201507,Malaysia,0,0,0,nd,nd
201507,sonst. asiat. Staatsangeh.,171,12,32,91.3669,74.269
201507,Australien,1,0,0,nd,nd
201507,Staatenlos,159,3,32,97.6378,77.9874
201507,Ungeklärt,319,27,65,89.3701,71.1599
201507,ohne Angabe,2,1,0,nd,nd
