YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von E Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2015-12,Grossbritannien mit Nordirland,168,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Weissrussland,169,9,9,0,2,0,0,0,0,0,2,321,30,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-12,Serbien,170,906,380,526,1973,0,1,0,0,1310,662,10327,6917,0,1,0,0,1253,192,0,0,0,0,57,361,109
2015-12,Zypern,181,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,sonst. europ. Staatsangeh.,199,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Algerien,221,84,70,14,103,0,3,0,0,62,38,3114,230,0,3,0,0,61,27,0,0,0,0,1,3,8
2015-12,Angola,223,0,0,0,3,0,0,0,0,2,1,164,6,0,0,0,0,2,0,0,0,0,0,0,1,0
2015-12,Eritrea,224,699,689,10,2374,14,2300,9,0,5,46,15877,154,14,2297,9,0,4,46,0,3,0,0,1,0,0
2015-12,Aethiopien,225,212,209,3,54,0,5,5,1,21,22,3407,69,0,5,5,1,20,20,0,0,0,0,1,1,1
2015-12,Botsuana,227,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Benin,229,13,10,3,3,0,0,0,0,2,1,495,14,0,0,0,0,2,1,0,0,0,0,0,0,0
2015-12,Dschibuti,230,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Elfenbeinkueste (Cote d Ivoire),231,49,48,1,30,0,0,0,0,2,28,412,21,0,0,0,0,2,27,0,0,0,0,0,0,1
2015-12,Nigeria,232,95,92,3,101,0,1,0,6,47,47,8904,199,0,1,0,5,43,45,0,0,0,1,4,2,0
2015-12,Simbabwe,233,0,0,0,1,0,1,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2015-12,Gabun,236,0,0,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-12,Gambia,237,75,64,11,20,0,0,0,0,3,17,4385,137,0,0,0,0,3,16,0,0,0,0,0,0,1
2015-12,Ghana,238,49,48,1,21,0,0,0,0,5,16,1752,51,0,0,0,0,5,14,0,0,0,0,0,2,0
2015-12,Mauretanien,239,6,6,0,1,0,0,0,0,0,1,104,5,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-12,Cabo Verde,242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Kenia,243,13,13,0,11,0,0,0,0,8,3,147,11,0,0,0,0,8,2,0,0,0,0,0,0,1
2015-12,Komoren,244,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Kongo,245,2,1,1,3,0,0,0,0,3,0,105,6,0,0,0,0,3,0,0,0,0,0,0,0,0
2015-12,"Kongo, Dem. Republik",246,6,4,2,10,0,0,0,1,8,1,452,34,0,0,0,1,8,1,0,0,0,0,0,0,0
2015-12,Liberia,247,7,7,0,5,0,0,0,0,0,5,103,8,0,0,0,0,0,5,0,0,0,0,0,0,0
2015-12,Libyen,248,48,46,2,33,2,13,0,1,9,8,1422,39,2,13,0,0,8,8,0,0,0,1,1,0,0
2015-12,Mali,251,15,14,1,32,0,0,0,1,7,24,798,24,0,0,0,1,7,23,0,0,0,0,0,0,1
2015-12,Marokko,252,232,222,10,89,0,9,0,0,55,25,2137,94,0,9,0,0,55,19,0,0,0,0,0,2,4
2015-12,Mauritius,253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Mosambik,254,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Niger,255,12,11,1,13,0,0,0,0,5,8,158,19,0,0,0,0,5,5,0,0,0,0,0,0,3
2015-12,Malawi,256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Sambia,257,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Burkina-Faso,258,9,7,2,18,0,0,0,1,5,12,256,13,0,0,0,1,5,11,0,0,0,0,0,0,1
2015-12,Guinea-Bissau,259,21,20,1,30,0,0,0,1,7,22,429,12,0,0,0,1,7,22,0,0,0,0,0,0,0
2015-12,Guinea,261,23,18,5,28,1,1,0,2,7,17,2160,98,1,1,0,2,6,12,0,0,0,0,1,4,1
2015-12,Kamerun,262,40,38,2,21,0,0,0,0,7,14,1222,52,0,0,0,0,7,14,0,0,0,0,0,0,0
2015-12,Suedafrika,263,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Ruanda,265,2,2,0,3,1,0,0,0,1,1,40,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2015-12,Namibia,267,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Senegal,269,12,11,1,28,0,0,0,0,7,21,2077,25,0,0,0,0,7,21,0,0,0,0,0,0,0
2015-12,Sierra Leone,272,3,1,2,22,0,1,0,1,15,5,571,41,0,1,0,1,15,5,0,0,0,0,0,0,0
2015-12,Somalia,273,159,144,15,163,0,28,32,8,20,75,9319,361,0,28,32,5,19,63,0,0,0,3,1,2,10
2015-12,Aequatorialguinea,274,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Sudan (ohne Suedsudan),277,74,68,6,50,0,2,16,0,8,24,1254,37,0,2,16,0,7,19,0,0,0,0,1,0,5
2015-12,Suedsudan,278,7,7,0,1,0,0,0,0,0,1,48,6,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-12,Tansania,282,0,0,0,0,0,0,0,0,0,0,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Togo,283,2,2,0,3,0,0,0,0,1,2,383,24,0,0,0,0,1,1,0,0,0,0,0,0,1
2015-12,Tschad,284,8,7,1,11,0,0,0,0,1,10,146,12,0,0,0,0,1,7,0,0,0,0,0,0,3
2015-12,Tunesien,285,20,16,4,32,0,0,0,0,20,12,817,117,0,0,0,0,19,8,0,0,0,0,1,2,2
2015-12,Uganda,286,1,1,0,10,0,1,0,0,5,4,166,8,0,1,0,0,5,4,0,0,0,0,0,0,0
2015-12,Aegypten,287,87,80,7,103,17,22,6,0,46,12,2763,86,17,22,6,0,45,11,0,0,0,0,1,1,0
2015-12,Zentralafrikanische Republik,289,1,0,1,1,0,0,0,0,0,1,57,3,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-12,Burundi,291,2,1,1,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,sonst. afrik. Staatsangeh.,299,5,5,0,19,0,0,0,2,17,0,83,10,0,0,0,2,17,0,0,0,0,0,0,0,0
2015-12,Argentinien,323,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Brasilien,327,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Belize,330,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Dominikanische Republik,335,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Ecuador,336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,El Salvador,337,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Grenada,340,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Guatemala,345,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Haiti,346,0,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015-12,Honduras,347,5,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Kanada,348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Kolumbien,349,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Kuba,351,5,5,0,11,0,0,0,0,0,11,145,2,0,0,0,0,0,11,0,0,0,0,0,0,0
2015-12,Mexico,353,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Nicaragua,354,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Jamaica,355,0,0,0,3,0,0,0,0,1,2,23,1,0,0,0,0,1,2,0,0,0,0,0,0,0
2015-12,Paraguay,359,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Peru,361,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Venezuela,367,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Vereinigte Staaten v. Amerika,368,1,0,1,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Jemen,421,19,19,0,13,0,0,10,0,0,3,472,33,0,0,9,0,0,3,0,0,1,0,0,0,0
2015-12,Armenien,422,112,98,14,71,0,2,2,0,30,37,3909,317,0,2,2,0,30,31,0,0,0,0,0,6,0
2015-12,Afghanistan,423,4237,4204,33,590,1,172,49,92,140,136,38014,909,1,163,48,80,138,124,0,9,1,12,2,4,8
2015-12,Bahrain,424,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Aserbaidschan,425,110,101,9,30,0,2,0,6,13,9,2618,299,0,2,0,6,13,7,0,0,0,0,0,1,1
2015-12,Bhutan,426,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Myanmar,427,1,1,0,2,0,0,0,0,0,2,155,3,0,0,0,0,0,2,0,0,0,0,0,0,0
2015-12,Georgien,430,132,108,24,210,0,0,0,1,150,59,3203,411,0,0,0,1,141,34,0,0,0,0,9,21,4
2015-12,Sri Lanka,431,10,6,4,22,0,2,3,2,12,3,888,176,0,2,3,2,12,2,0,0,0,0,0,1,0
2015-12,Vietnam,432,51,46,5,25,0,0,0,0,8,17,984,68,0,0,0,0,6,12,0,0,0,0,2,1,4
2015-12,Korea (Demokrat. Volksrepubl.),434,0,0,0,0,0,0,0,0,0,0,114,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Indien,436,98,96,2,123,0,1,0,0,101,21,3460,71,0,1,0,0,101,13,0,0,0,0,0,8,0
2015-12,Indonesien,437,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Irak,438,4954,4875,79,2155,48,1837,47,9,49,165,22091,1811,48,1748,35,4,40,149,0,89,12,5,9,10,6
2015-12,"Iran, Islamische Republik",439,914,894,20,287,31,134,2,4,49,67,7731,610,31,127,2,3,49,61,0,7,0,1,0,4,2
2015-12,Israel,441,0,0,0,1,0,0,0,0,1,0,49,6,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-12,Kasachstan,444,13,8,5,1,0,0,0,0,0,1,132,29,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-12,Jordanien,445,8,7,1,5,1,2,0,0,1,1,211,29,1,2,0,0,0,1,0,0,0,0,1,0,0
2015-12,Kambodscha,446,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Katar,447,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Kuwait,448,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,"Laos, Demokratische Volksrepublik",449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Kirgisistan,450,1,1,0,11,0,4,0,0,4,3,89,19,0,4,0,0,4,2,0,0,0,0,0,1,0
2015-12,Libanon,451,299,282,17,33,0,4,0,3,22,4,1619,205,0,4,0,3,17,4,0,0,0,0,5,0,0
2015-12,Oman,456,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Mongolei,457,17,13,4,18,0,1,0,0,1,16,596,36,0,1,0,0,1,13,0,0,0,0,0,0,3
2015-12,Nepal,458,1,1,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Staatsangehoerigkeit ohne Bezeichnung,459,16,16,0,6,0,6,0,0,0,0,309,1,0,6,0,0,0,0,0,0,0,0,0,0,0
2015-12,Bangladesch,460,75,73,2,45,0,0,0,0,20,25,1154,45,0,0,0,0,18,20,0,0,0,0,2,4,1
2015-12,Pakistan,461,688,673,15,294,1,12,0,3,202,76,13113,470,1,9,0,2,201,61,0,3,0,1,1,11,4
2015-12,Philippinen,462,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,China (Taiwan),465,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Korea (Republik),467,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Vereinigte arabische Emirate,469,4,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Tadschikistan,470,18,17,1,12,0,0,0,0,1,11,402,32,0,0,0,0,1,7,0,0,0,0,0,4,0
2015-12,Turkmenistan,471,29,29,0,2,0,0,0,0,0,2,671,14,0,0,0,0,0,2,0,0,0,0,0,0,0
2015-12,Saudi Arabien,472,3,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,"Syrien, Arabische Republik",475,25357,25250,107,25015,72,24781,2,19,9,132,76359,1553,72,24474,2,10,9,126,0,307,0,9,0,1,5
2015-12,Thailand,476,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Usbekistan,477,4,4,0,2,0,1,0,0,0,1,35,2,0,1,0,0,0,1,0,0,0,0,0,0,0
2015-12,China,479,16,14,2,21,0,6,0,0,4,11,1072,60,0,6,0,0,4,1,0,0,0,0,0,10,0
2015-12,Malaysia,482,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,sonst. asiat. Staatsangeh.,499,296,294,2,212,0,166,3,2,21,20,2476,143,0,166,3,0,21,13,0,0,0,2,0,7,0
2015-12,Neuseeland,536,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Australien,"",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-12,Staatenlos,997,479,476,3,322,0,319,0,0,1,2,2853,66,0,308,0,0,1,1,0,11,0,0,0,1,0
2015-12,Ungeklaert,998,3349,3338,11,614,1,552,1,0,36,24,10589,339,1,532,1,0,36,17,0,20,0,0,0,6,1
2015-12,ohne Angabe,999,0,0,0,0,0,0,0,0,0,0,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0
