YEAR_MONTH,Herkunftsland,LS,ASYLANTRÄGE insgesamt,ASYLANTRÄGE davon Erstanträge,ASYLANTRÄGE davon Folgeanträge,ENTSCHEIDUNGEN über Asylanträge insgesamt,ENTSCHEIDUNGEN über Asylanträge Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN über Asylanträge Anerkennungen als Flüchtling gem. § 3 I AsylG,ENTSCHEIDUNGEN über Asylanträge Gewährung von subsidiärem Schutz gem. § 4 I AsylG,ENTSCHEIDUNGEN über Asylanträge Feststellung eines Abschiebungsverbotes gem. § 60 V/VII AufenthG,ENTSCHEIDUNGEN über Asylanträge Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN über Asylanträge sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstanträgen,ANHÄNGIGE VERFAHREN aufgrund von Folgeanträgen,ENTSCHEIDUNGEN über Erstanträge Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN über Erstanträge Anerkennungen als Flüchtling gem. § 3 I AsylG,ENTSCHEIDUNGEN über Erstanträge Gewährung von subsidiärem Schutz gem. § 4 I AsylG,ENTSCHEIDUNGEN über Erstanträge Feststellung eines Abschiebungsverbotes gem. § 60 V/VII AufenthG,ENTSCHEIDUNGEN über Erstanträge Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN über Erstanträge formelle Verfahrenserledigungen (z.B. Rücknahmen),ENTSCHEIDUNGEN über Folgeanträge Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN über Folgeanträge Anerkennungen als Flüchtling gem. § 3 I AsylG,ENTSCHEIDUNGEN über Folgeanträge Gewährung von subsidiärem Schutz gem. § 4 I AsylG,ENTSCHEIDUNGEN über Folgeanträge Feststellung eines Abschiebungsverbotes gem. § 60 V/VII AufenthG,ENTSCHEIDUNGEN über Folgeanträge Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN über Folgeanträge kein weiteres Verfahren,ENTSCHEIDUNGEN über Folgeanträge formelle Verfahrenserledigungen (z.B. Rücknahmen)
201510,Polen,152,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Portugal,153,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201510,Rumänien,154,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Slowakische Republik,155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Schweden,157,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Schweiz,158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Russische Föderation,160,601,570,31,482,0,16,4,2,56,404,6749,1175,0,13,4,2,41,356,0,3,0,0,15,2,46
201510,Spanien,161,1,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Türkei,163,112,80,32,62,3,15,0,3,16,25,2952,428,3,10,0,2,10,16,0,5,0,1,6,4,5
201510,Tschechische Republik,164,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Ungarn,165,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Ukraine,166,329,325,4,126,0,4,0,0,11,111,5539,106,0,4,0,0,11,102,0,0,0,0,0,0,9
201510,Großbritannien mit Nordirland,168,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Weißrußland,169,34,34,0,17,0,0,0,0,0,17,282,26,0,0,0,0,0,16,0,0,0,0,0,0,1
201510,Serbien,170,1423,861,562,1608,0,0,0,2,1018,588,11111,6756,0,0,0,2,952,172,0,0,0,0,66,331,85
201510,Zypern,181,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,sonst. europ. Staatsangeh.,199,1,0,1,2,0,0,0,0,2,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0
201510,Algerien,221,179,170,9,95,0,0,0,0,34,61,3084,219,0,0,0,0,33,51,0,0,0,0,1,1,9
201510,Angola,223,2,2,0,5,0,0,0,1,4,0,164,7,0,0,0,1,4,0,0,0,0,0,0,0,0
201510,Eritrea,224,1211,1201,10,1181,2,1071,29,6,4,69,18847,144,2,1070,29,5,4,68,0,1,0,1,0,1,0
201510,Äthiopien,225,208,206,2,53,0,5,1,5,11,31,2950,72,0,5,1,3,11,30,0,0,0,2,0,0,1
201510,Botsuana,227,0,0,0,1,1,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0
201510,Benin,229,29,25,4,2,0,0,0,0,0,2,471,14,0,0,0,0,0,1,0,0,0,0,0,1,0
201510,Dschibuti,230,2,2,0,5,0,0,0,2,3,0,21,1,0,0,0,2,3,0,0,0,0,0,0,0,0
201510,Elfenbeinküste (Cote d Ivoire),231,54,54,0,32,0,0,0,0,2,30,395,19,0,0,0,0,2,28,0,0,0,0,0,0,2
201510,Nigeria,232,236,229,7,76,0,1,0,1,12,62,8662,199,0,1,0,1,12,61,0,0,0,0,0,1,0
201510,Simbabwe,233,0,0,0,2,0,0,0,0,2,0,21,0,0,0,0,0,2,0,0,0,0,0,0,0,0
201510,Gabun,236,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Gambia,237,510,496,14,34,0,2,0,1,4,27,4081,122,0,2,0,1,4,25,0,0,0,0,0,0,2
201510,Ghana,238,61,59,2,56,0,0,0,0,12,44,1685,55,0,0,0,0,11,42,0,0,0,0,1,1,1
201510,Mauretanien,239,8,8,0,6,0,0,0,0,0,6,99,4,0,0,0,0,0,6,0,0,0,0,0,0,0
201510,Cabo Verde,242,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Kenia,243,9,9,0,22,0,0,0,0,18,4,145,10,0,0,0,0,18,4,0,0,0,0,0,0,0
201510,Komoren,244,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Kongo,245,2,2,0,3,0,0,0,1,0,2,106,5,0,0,0,1,0,2,0,0,0,0,0,0,0
201510,"Kongo, Dem. Republik",246,6,5,1,21,0,0,0,1,19,1,484,32,0,0,0,1,19,1,0,0,0,0,0,0,0
201510,Liberia,247,9,9,0,6,0,0,0,0,0,6,98,8,0,0,0,0,0,6,0,0,0,0,0,0,0
201510,Libyen,248,71,70,1,41,1,12,0,0,5,23,1295,39,1,12,0,0,4,23,0,0,0,0,1,0,0
201510,Mali,251,39,38,1,21,0,1,0,0,1,19,803,22,0,1,0,0,1,15,0,0,0,0,0,0,4
201510,Marokko,252,95,90,5,132,0,8,0,2,42,80,1900,81,0,8,0,2,41,64,0,0,0,0,1,9,7
201510,Mauritius,253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Mosambik,254,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Niger,255,16,12,4,3,0,0,0,0,1,2,146,20,0,0,0,0,1,2,0,0,0,0,0,0,0
201510,Malawi,256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Sambia,257,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Burkina-Faso,258,30,30,0,1,0,0,0,1,0,0,244,11,0,0,0,1,0,0,0,0,0,0,0,0,0
201510,Guinea-Bissau,259,45,44,1,6,0,0,0,1,0,5,402,11,0,0,0,0,0,4,0,0,0,1,0,0,1
201510,Guinea,261,49,44,5,46,1,8,0,0,12,25,2142,94,1,8,0,0,12,19,0,0,0,0,0,2,4
201510,Kamerun,262,101,92,9,13,0,0,0,0,2,11,1144,47,0,0,0,0,2,10,0,0,0,0,0,0,1
201510,Südafrika,263,1,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Ruanda,265,3,3,0,5,0,3,0,1,0,1,36,0,0,3,0,1,0,1,0,0,0,0,0,0,0
201510,Namibia,267,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Senegal,269,31,29,2,13,0,0,0,0,1,12,2071,24,0,0,0,0,1,12,0,0,0,0,0,0,0
201510,Sierra Leone,272,21,21,0,3,0,0,0,1,0,2,598,39,0,0,0,1,0,2,0,0,0,0,0,0,0
201510,Somalia,273,316,300,16,231,0,63,49,5,14,100,8952,317,0,62,46,3,14,94,0,1,3,2,0,0,6
201510,Äquatorialguinea,274,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Sudan (ohne Südsudan),277,51,46,5,58,1,4,12,0,3,38,1181,35,1,4,11,0,3,35,0,0,1,0,0,0,3
201510,Südsudan,278,3,2,1,2,0,1,0,0,0,1,45,6,0,0,0,0,0,1,0,1,0,0,0,0,0
201510,Tansania,282,3,2,1,1,0,0,0,0,1,0,78,3,0,0,0,0,1,0,0,0,0,0,0,0,0
201510,Togo,283,38,38,0,2,0,0,0,1,0,1,359,24,0,0,0,1,0,1,0,0,0,0,0,0,0
201510,Tschad,284,12,10,2,16,0,0,0,10,1,5,141,16,0,0,0,10,1,2,0,0,0,0,0,0,3
201510,Tunesien,285,46,44,2,68,0,0,0,0,41,27,813,112,0,0,0,0,38,24,0,0,0,0,3,0,3
201510,Uganda,286,1,1,0,3,0,0,0,0,0,3,174,8,0,0,0,0,0,3,0,0,0,0,0,0,0
201510,Ägypten,287,74,71,3,85,13,22,0,0,32,18,2730,72,13,22,0,0,32,16,0,0,0,0,0,1,1
201510,Zentralafrikanische Republik,289,1,1,0,1,0,1,0,0,0,0,52,2,0,1,0,0,0,0,0,0,0,0,0,0,0
201510,Burundi,291,2,2,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,sonst. afrik. Staatsangeh.,299,0,0,0,9,0,0,0,3,4,2,69,10,0,0,0,3,4,1,0,0,0,0,0,0,1
201510,Argentinien,323,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Brasilien,327,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Dominikanische Republik,335,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201510,Ecuador,336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,El Salvador,337,1,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Guatemala,345,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Haiti,346,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Honduras,347,1,1,0,1,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201510,Kanada,348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Kolumbien,349,0,0,0,1,0,0,0,0,0,1,38,1,0,0,0,0,0,1,0,0,0,0,0,0,0
201510,Kuba,351,8,8,0,4,0,0,0,0,0,4,146,2,0,0,0,0,0,4,0,0,0,0,0,0,0
201510,Mexico,353,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Nicaragua,354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Jamaica,355,0,0,0,1,0,0,0,0,0,1,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0
201510,Paraguay,359,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Peru,361,0,0,0,1,0,0,0,0,1,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201510,Venezuela,367,1,1,0,3,0,0,0,0,3,0,27,2,0,0,0,0,3,0,0,0,0,0,0,0,0
201510,Vereinigte Staaten v. Amerika,368,1,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Trinidad und Tobago,371,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Jemen,421,20,19,1,6,0,1,0,0,0,5,438,34,0,1,0,0,0,5,0,0,0,0,0,0,0
201510,Armenien,422,136,133,3,71,0,5,0,3,23,40,3788,290,0,4,0,3,23,31,0,1,0,0,0,5,4
201510,Afghanistan,423,3794,3770,24,583,1,153,33,72,67,257,28150,837,1,137,33,61,67,250,0,16,0,11,0,0,7
201510,Bahrain,424,0,0,0,5,5,0,0,0,0,0,9,0,4,0,0,0,0,0,1,0,0,0,0,0,0
201510,Aserbaidschan,425,93,80,13,45,1,3,0,1,20,20,2454,284,1,3,0,1,20,16,0,0,0,0,0,4,0
201510,Bhutan,426,0,0,0,2,0,0,0,0,2,0,14,4,0,0,0,0,2,0,0,0,0,0,0,0,0
201510,Myanmar,427,6,6,0,2,0,1,0,0,0,1,151,3,0,1,0,0,0,1,0,0,0,0,0,0,0
201510,Georgien,430,192,167,25,216,0,0,0,2,158,56,3151,396,0,0,0,2,150,39,0,0,0,0,8,6,11
201510,Sri Lanka,431,35,26,9,12,0,3,0,0,6,3,900,169,0,3,0,0,6,1,0,0,0,0,0,2,0
201510,Vietnam,432,57,54,3,23,0,0,0,0,4,19,964,72,0,0,0,0,4,19,0,0,0,0,0,0,0
201510,Korea (Demokrat. Volksrepubl.),434,0,0,0,0,0,0,0,0,0,0,103,2,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Indien,436,141,139,2,31,0,0,0,0,28,3,3258,80,0,0,0,0,26,1,0,0,0,0,2,2,0
201510,Indonesien,437,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Irak,438,4135,4047,88,1221,5,893,34,8,10,271,16375,1878,5,812,22,5,10,259,0,81,12,3,0,5,7
201510,"Iran, Islamische Republik",439,565,528,37,224,10,96,3,2,29,84,6241,583,10,90,2,0,26,75,0,6,1,2,3,4,5
201510,Israel,441,0,0,0,0,0,0,0,0,0,0,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Kasachstan,444,3,3,0,16,0,0,0,0,0,16,109,24,0,0,0,0,0,16,0,0,0,0,0,0,0
201510,Jordanien,445,6,6,0,2,0,1,0,0,0,1,199,29,0,1,0,0,0,1,0,0,0,0,0,0,0
201510,Kambodscha,446,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Kuwait,448,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,"Laos, Demokratische Volksrepublik",449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Kirgisistan,450,11,7,4,4,0,1,0,0,0,3,98,20,0,1,0,0,0,1,0,0,0,0,0,0,2
201510,Libanon,451,101,82,19,30,0,2,0,1,15,12,1066,173,0,2,0,1,12,9,0,0,0,0,3,0,3
201510,Oman,456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Mongolei,457,7,4,3,24,0,0,0,0,6,18,598,35,0,0,0,0,6,16,0,0,0,0,0,0,2
201510,Nepal,458,2,2,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Staatsangehörigkeit ohne Bezeichnung,459,44,44,0,16,0,6,0,0,0,10,300,1,0,6,0,0,0,9,0,0,0,0,0,0,1
201510,Bangladesch,460,150,146,4,53,0,3,0,1,32,17,1045,49,0,3,0,1,31,15,0,0,0,0,1,2,0
201510,Pakistan,461,1010,1000,10,230,0,16,0,4,85,125,11485,460,0,7,0,2,84,113,0,9,0,2,1,5,7
201510,Philippinen,462,2,2,0,2,0,0,0,0,1,1,16,0,0,0,0,0,1,1,0,0,0,0,0,0,0
201510,China (Taiwan),465,4,4,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Korea (Republik),467,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Vereinigte arabische Emirate,469,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Tadschikistan,470,14,9,5,9,0,0,0,0,2,7,389,36,0,0,0,0,2,4,0,0,0,0,0,1,2
201510,Turkmenistan,471,29,29,0,5,0,0,0,0,0,5,602,14,0,0,0,0,0,5,0,0,0,0,0,0,0
201510,Saudi Arabien,472,2,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,"Syrien, Arabische Republik",475,28462,28214,248,12552,60,12275,2,24,3,188,61706,1770,56,11924,1,9,3,157,4,351,1,15,0,17,14
201510,Thailand,476,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,Usbekistan,477,0,0,0,1,0,0,0,0,0,1,30,2,0,0,0,0,0,1,0,0,0,0,0,0,0
201510,China,479,55,55,0,8,0,1,0,0,7,0,1046,65,0,1,0,0,7,0,0,0,0,0,0,0,0
201510,Malaysia,482,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201510,sonst. asiat. Staatsangeh.,499,505,503,2,329,0,302,0,0,8,19,2570,160,0,276,0,0,8,18,0,26,0,0,0,0,1
201510,Staatenlos,997,688,685,3,238,1,226,0,0,1,10,2339,71,1,219,0,0,1,9,0,7,0,0,0,1,0
201510,Ungeklärt,998,1183,1164,19,542,1,494,0,0,34,13,5415,319,1,442,0,0,33,12,0,52,0,0,1,1,0
201510,ohne Angabe,999,2,1,1,1,0,1,0,0,0,0,38,3,0,1,0,0,0,0,0,0,0,0,0,0,0
