YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von E Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2015-05,Angola,223,2,2,0,11,0,0,5,4,2,0,178,9,0,0,5,4,2,0,0,0,0,0,0,0,0
2015-05,Eritrea,224,620,612,8,313,1,215,12,2,3,80,16105,108,1,210,12,0,3,75,0,5,0,2,0,1,4
2015-05,Aethiopien,225,101,99,2,34,0,4,0,0,4,26,1927,68,0,4,0,0,4,25,0,0,0,0,0,1,0
2015-05,Botsuana,227,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Benin,229,42,42,0,15,0,0,0,0,3,12,327,5,0,0,0,0,3,12,0,0,0,0,0,0,0
2015-05,Dschibuti,230,4,4,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Elfenbeinkueste (Cote d Ivoire),231,35,35,0,39,0,1,0,0,3,35,275,19,0,1,0,0,3,33,0,0,0,0,0,1,1
2015-05,Nigeria,232,591,579,12,95,1,5,0,4,13,72,6450,176,1,4,0,4,13,69,0,1,0,0,0,1,2
2015-05,Simbabwe,233,5,5,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Gabun,236,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Gambia,237,218,203,15,25,0,1,0,0,2,22,2462,79,0,1,0,0,2,20,0,0,0,0,0,0,2
2015-05,Ghana,238,124,123,1,56,0,2,0,1,12,41,1434,42,0,2,0,1,12,40,0,0,0,0,0,1,0
2015-05,Mauretanien,239,11,11,0,10,0,0,0,0,0,10,64,2,0,0,0,0,0,7,0,0,0,0,0,0,3
2015-05,Kenia,243,4,4,0,19,0,0,0,0,14,5,176,7,0,0,0,0,14,5,0,0,0,0,0,0,0
2015-05,Komoren,244,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Kongo,245,3,3,0,0,0,0,0,0,0,0,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,"Kongo, Dem. Republik",246,14,14,0,13,1,1,1,2,8,0,478,31,1,1,1,2,8,0,0,0,0,0,0,0,0
2015-05,Liberia,247,8,8,0,6,0,0,0,0,0,6,83,9,0,0,0,0,0,4,0,0,0,0,0,0,2
2015-05,Libyen,248,45,44,1,35,1,1,0,0,1,32,919,36,1,0,0,0,1,31,0,1,0,0,0,0,1
2015-05,Mali,251,59,54,5,24,0,1,0,0,6,17,667,18,0,1,0,0,6,16,0,0,0,0,0,0,1
2015-05,Marokko,252,162,156,6,81,0,0,0,1,17,63,1715,80,0,0,0,1,17,58,0,0,0,0,0,1,4
2015-05,Mosambik,254,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Niger,255,17,17,0,5,0,0,0,0,1,4,109,13,0,0,0,0,1,3,0,0,0,0,0,0,1
2015-05,Malawi,256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Sambia,257,1,1,0,1,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-05,Burkina-Faso,258,8,7,1,8,0,0,0,0,2,6,180,7,0,0,0,0,2,5,0,0,0,0,0,0,1
2015-05,Guinea-Bissau,259,41,37,4,28,0,0,0,0,3,25,320,10,0,0,0,0,3,21,0,0,0,0,0,0,4
2015-05,Guinea,261,58,54,4,23,0,4,0,1,0,18,2019,66,0,4,0,1,0,18,0,0,0,0,0,0,0
2015-05,Kamerun,262,35,34,1,43,0,0,0,0,19,24,733,35,0,0,0,0,19,24,0,0,0,0,0,0,0
2015-05,Suedafrika,263,0,0,0,1,0,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05,Ruanda,265,2,2,0,7,1,1,0,0,1,4,50,0,1,1,0,0,1,4,0,0,0,0,0,0,0
2015-05,Namibia,267,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Senegal,269,135,133,2,10,0,0,0,0,2,8,1607,16,0,0,0,0,2,8,0,0,0,0,0,0,0
2015-05,Sierra Leone,272,22,20,2,2,0,1,0,0,0,1,458,38,0,1,0,0,0,1,0,0,0,0,0,0,0
2015-05,Somalia,273,432,414,18,165,0,30,9,3,19,104,7365,241,0,23,9,3,19,85,0,7,0,0,0,3,16
2015-05,Aequatorialguinea,274,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Sudan (ohne Suedsudan),277,41,37,4,26,0,6,1,0,1,18,710,34,0,6,1,0,1,16,0,0,0,0,0,0,2
2015-05,Suedsudan,278,4,4,0,1,0,0,0,0,0,1,34,5,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-05,Swasiland,281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Tansania,282,0,0,0,1,0,0,0,0,1,0,72,2,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05,Togo,283,12,9,3,2,0,0,0,0,1,1,218,27,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-05,Tschad,284,3,2,1,5,0,0,0,0,0,5,117,23,0,0,0,0,0,5,0,0,0,0,0,0,0
2015-05,Tunesien,285,60,53,7,56,0,0,0,0,19,37,545,94,0,0,0,0,17,28,0,0,0,0,2,1,8
2015-05,Uganda,286,4,4,0,2,0,0,0,0,0,2,137,9,0,0,0,0,0,2,0,0,0,0,0,0,0
2015-05,Aegypten,287,77,68,9,74,13,6,0,1,23,31,2795,50,13,6,0,1,23,28,0,0,0,0,0,3,0
2015-05,Zentralafrikanische Republik,289,2,2,0,0,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Burundi,291,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,sonst. afrik. Staatsangeh.,299,5,5,0,5,0,0,0,1,2,2,58,11,0,0,0,1,2,2,0,0,0,0,0,0,0
2015-05,Argentinien,323,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Brasilien,327,0,0,0,1,0,0,0,0,0,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-05,Dominikanische Republik,335,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Ecuador,336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,El Salvador,337,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Guatemala,345,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Honduras,347,2,1,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Kolumbien,349,0,0,0,0,0,0,0,0,0,0,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Kuba,351,12,12,0,2,0,0,0,0,1,1,104,2,0,0,0,0,1,1,0,0,0,0,0,0,0
2015-05,Mexico,353,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Nicaragua,354,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Jamaica,355,6,6,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Paraguay,359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Peru,361,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Venezuela,367,8,7,1,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Vereinigte Staaten v. Amerika,368,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Trinidad und Tobago,371,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Jemen,421,40,36,4,10,0,0,4,0,0,6,289,28,0,0,4,0,0,6,0,0,0,0,0,0,0
2015-05,Armenien,422,220,205,15,36,0,0,0,0,20,16,3131,213,0,0,0,0,18,12,0,0,0,0,2,4,0
2015-05,Afghanistan,423,1188,1151,37,493,0,135,16,56,43,243,15869,777,0,115,16,47,43,225,0,20,0,9,0,2,16
2015-05,Bahrain,424,1,1,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Aserbaidschan,425,190,177,13,32,6,2,2,0,16,6,2068,221,6,2,2,0,15,5,0,0,0,0,1,1,0
2015-05,Bhutan,426,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Myanmar,427,5,5,0,1,0,0,0,0,0,1,143,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2015-05,Georgien,430,269,229,40,230,0,0,0,0,129,101,2673,329,0,0,0,0,125,59,0,0,0,0,4,5,37
2015-05,Sri Lanka,431,23,17,6,14,0,3,0,0,9,2,846,147,0,2,0,0,9,2,0,1,0,0,0,0,0
2015-05,Vietnam,432,50,48,2,25,0,0,0,0,5,20,785,59,0,0,0,0,5,18,0,0,0,0,0,1,1
2015-05,Korea (Demokrat. Volksrepubl.),434,3,3,0,0,0,0,0,0,0,0,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Indien,436,138,136,2,40,0,0,0,0,20,20,2637,72,0,0,0,0,20,15,0,0,0,0,0,4,1
2015-05,Indonesien,437,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Irak,438,1471,1382,89,1086,5,915,14,2,4,146,8059,2420,5,542,7,2,3,136,0,373,7,0,1,2,8
2015-05,"Iran, Islamische Republik",439,330,297,33,182,17,80,0,5,13,67,5256,534,17,67,0,3,12,66,0,13,0,2,1,0,1
2015-05,Israel,441,0,0,0,0,0,0,0,0,0,0,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Kasachstan,444,12,12,0,9,0,0,0,0,0,9,107,19,0,0,0,0,0,5,0,0,0,0,0,0,4
2015-05,Jordanien,445,17,14,3,3,0,1,0,0,0,2,158,26,0,1,0,0,0,2,0,0,0,0,0,0,0
2015-05,Kambodscha,446,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Kuwait,448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,"Laos, Demokratische Volksrepublik",449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Kirgisistan,450,9,5,4,3,0,0,0,0,0,3,90,25,0,0,0,0,0,3,0,0,0,0,0,0,0
2015-05,Libanon,451,46,43,3,58,0,1,0,3,15,39,853,129,0,1,0,3,14,37,0,0,0,0,1,0,2
2015-05,Oman,456,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Mongolei,457,34,32,2,6,0,0,0,0,0,6,607,24,0,0,0,0,0,4,0,0,0,0,0,0,2
2015-05,Nepal,458,2,2,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Staatsangehoerigkeit ohne Bezeichnung,459,17,17,0,9,0,3,0,0,4,2,188,1,0,2,0,0,4,2,0,1,0,0,0,0,0
2015-05,Bangladesch,460,69,68,1,45,0,3,1,1,22,18,884,39,0,3,1,0,22,17,0,0,0,1,0,1,0
2015-05,Pakistan,461,452,431,21,136,1,14,0,5,26,90,7932,393,1,14,0,3,26,78,0,0,0,2,0,5,7
2015-05,Philippinen,462,1,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,China (Taiwan),465,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Korea (Republik),467,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Tadschikistan,470,26,24,2,21,1,0,0,0,3,17,321,39,1,0,0,0,3,16,0,0,0,0,0,0,1
2015-05,Turkmenistan,471,36,36,0,4,0,0,0,0,4,0,533,4,0,0,0,0,4,0,0,0,0,0,0,0,0
2015-05,Saudi Arabien,472,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,"Syrien, Arabische Republik",475,5100,4810,290,4527,98,3711,6,13,4,695,21837,1537,95,3414,6,7,4,691,3,297,0,6,0,1,3
2015-05,Thailand,476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Usbekistan,477,2,2,0,1,0,0,0,0,1,0,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2015-05,China,479,45,42,3,9,0,4,0,0,4,1,816,51,0,4,0,0,3,1,0,0,0,0,1,0,0
2015-05,Malaysia,482,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,sonst. asiat. Staatsangeh.,499,187,173,14,175,5,120,1,0,17,32,1554,155,5,104,1,0,17,32,0,16,0,0,0,0,0
2015-05,Australien,523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Salomonen,524,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-05,Staatenlos,997,150,135,15,173,0,122,0,0,10,41,1020,90,0,117,0,0,10,41,0,5,0,0,0,0,0
2015-05,Ungeklaert,998,497,460,37,211,3,117,0,2,27,62,3032,239,3,110,0,0,27,58,0,7,0,2,0,4,0
2015-05,ohne Angabe,999,3,3,0,1,0,0,0,0,0,1,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0
