"Äquatorialguinea",274,5,5,-,6,-,-,-,-,-,6,1,-,-,-,-,-,-,5,-,-,-,-,-,-,1
Sudan (ohne Südsudan),277,87,73,14,199,1,24,25,6,37,106,382,55,1,21,25,2,36,82,-,3,-,4,1,9,15
Südsudan,278,3,3,-,15,-,-,1,-,7,7,17,5,-,-,1,-,7,5,-,-,-,-,-,-,2
Tansania,282,6,5,1,12,-,-,-,4,3,5,19,1,-,-,-,4,2,2,-,-,-,-,1,-,3
Togo,283,22,22,-,75,-,3,-,-,50,22,142,15,-,3,-,-,49,16,-,-,-,-,1,1,5
Tschad,284,10,7,3,15,-,-,-,-,4,11,18,7,-,-,-,-,3,6,-,-,-,-,1,2,3
Tunesien,285,45,38,7,90,1,1,-,-,36,52,113,22,1,1,-,-,35,33,-,-,-,-,1,18,1
Uganda,286,14,13,1,16,2,-,-,3,6,5,50,2,2,-,-,-,6,3,-,-,-,3,-,1,1
"Ägypten",287,84,67,17,102,-,6,-,3,58,35,174,31,-,5,-,3,55,26,-,1,-,-,3,6,3
Zentralafrikanische Republik,289,-,-,-,4,-,-,-,-,4,-,8,1,-,-,-,-,4,-,-,-,-,-,-,-,-
Burundi,291,-,-,-,5,-,-,-,2,2,1,22,1,-,-,-,2,2,1,-,-,-,-,-,-,-
sonst. afrik. Staatsangeh.,299,-,-,-,2,-,-,-,-,2,-,14,-,-,-,-,-,2,-,-,-,-,-,-,-,-
Afrika,,3.742,3.392,350,6.317,57,676,427,375,2.324,2.458,12.843,1.051,57,653,417,310,2.241,1.964,-,23,10,65,83,231,263
Argentinien,323,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-
Brasilien,327,4,4,-,1,-,-,-,-,1,-,6,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Guyana,328,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Chile,332,1,1,-,1,-,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Dominikanische Republik,335,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ecuador,336,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
El Salvador,337,-,-,-,1,-,-,-,-,1,-,6,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Haiti,346,-,-,-,1,-,-,-,-,1,-,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Honduras,347,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kolumbien,349,12,12,-,10,-,-,-,-,7,3,18,2,-,-,-,-,7,3,-,-,-,-,-,-,-
Kuba,351,17,17,-,11,-,-,-,-,10,1,28,3,-,-,-,-,10,-,-,-,-,-,-,1,-
Nicaragua,354,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jamaica,355,-,-,-,1,-,-,-,-,1,-,4,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Peru,361,-,-,-,1,-,-,-,-,-,1,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-
Venezuela,367,31,30,1,28,-,6,-,3,19,-,101,1,-,6,-,3,19,-,-,-,-,-,-,-,-
Vereinigte Staaten v. Amerika,368,2,2,-,2,-,-,-,-,1,1,9,1,-,-,-,-,1,1,-,-,-,-,-,-,-
Trinidad und Tobago,371,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amerika,,68,67,1,58,-,6,-,3,43,6,184,9,-,6,-,3,43,5,-,-,-,-,-,1,-
China (Hongkong),411,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jemen,421,77,77,-,118,2,6,41,1,3,65,280,3,2,6,41,-,3,63,-,-,-,1,-,1,1
Armenien,422,158,119,39,414,-,7,8,10,209,180,672,118,-,7,8,10,204,116,-,-,-,-,5,41,23
Afghanistan,423,756,577,179,2.147,5,247,99,431,742,623,3.854,422,5,217,91,394,712,441,-,30,8,37,30,104,78
Bahrain,424,-,-,-,4,-,-,3,-,1,-,4,-,-,-,3,-,1,-,-,-,-,-,-,-,-
Aserbaidschan,425,149,108,41,387,2,20,8,3,200,154,490,90,2,20,8,3,192,119,-,-,-,-,8,29,6
Bhutan,426,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Myanmar,427,10,10,-,11,-,7,1,-,-,3,45,3,-,7,1,-,-,1,-,-,-,-,-,2,-
Georgien,430,544,490,54,760,-,1,6,10,626,117,632,76,-,1,6,9,618,82,-,-,-,1,8,25,10
Sri Lanka,431,29,26,3,87,-,11,1,2,34,39,217,52,-,9,1,2,32,17,-,2,-,-,2,13,9
Vietnam,432,40,35,5,58,-,-,-,1,45,12,46,19,-,-,-,1,44,8,-,-,-,-,1,3,1
Korea (Demokrat. Volksrepubl.),434,-,-,-,4,-,-,-,-,4,-,28,1,-,-,-,-,4,-,-,-,-,-,-,-,-
Indien,436,59,50,9,108,1,3,1,5,74,24,129,18,1,3,1,5,71,11,-,-,-,-,3,12,1
Indonesien,437,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Irak,438,1.011,876,135,2.124,3,390,112,180,792,647,5.315,382,3,386,110,157,764,508,-,4,2,23,28,78,61
"Iran, Islamische Republik",439,646,549,97,1.057,16,208,14,8,469,342,2.005,196,16,202,12,4,444,282,-,6,2,4,25,40,20
Israel,441,2,2,-,-,-,-,-,-,-,-,12,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Japan,442,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kasachstan,444,4,4,-,4,-,-,-,-,-,4,10,1,-,-,-,-,-,3,-,-,-,-,-,1,-
Jordanien,445,11,10,1,24,-,-,-,-,17,7,80,7,-,-,-,-,17,5,-,-,-,-,-,2,-
Kambodscha,446,2,2,-,3,-,-,-,1,2,-,10,-,-,-,-,1,2,-,-,-,-,-,-,-,-
Kuwait,448,-,-,-,2,-,-,-,-,-,2,8,-,-,-,-,-,-,1,-,-,-,-,-,-,1
Kirgisistan,450,3,1,2,19,-,-,-,1,14,4,36,5,-,-,-,1,13,1,-,-,-,-,1,2,1
Libanon,451,41,29,12,126,-,1,6,5,74,40,181,42,-,1,6,4,70,18,-,-,-,1,4,11,11
Mongolei,457,22,17,5,15,-,-,-,2,12,1,66,10,-,-,-,-,12,-,-,-,-,2,-,1,-
Nepal,458,6,5,1,10,-,-,-,3,4,3,20,5,-,-,-,3,4,-,-,-,-,-,-,-,3
Staatsangehörigkeit ohne Bezeichnung,459,12,12,-,35,-,7,-,5,10,13,57,3,-,7,-,5,10,13,-,-,-,-,-,-,-
Bangladesch,460,28,13,15,65,1,5,2,-,36,21,90,26,1,5,2,-,34,3,-,-,-,-,2,13,5
Pakistan,461,283,179,104,501,1,10,-,11,300,179,551,196,1,10,-,10,281,98,-,-,-,1,19,47,34
Philippinen,462,1,1,-,2,-,-,-,-,1,1,25,2,-,-,-,-,1,-,-,-,-,-,-,-,1
China (Taiwan),465,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Korea (Republik),467,-,-,-,9,-,-,-,-,8,1,3,-,-,-,-,-,8,-,-,-,-,-,-,1,-
Tadschikistan,470,27,14,13,141,-,13,3,4,52,69,179,30,-,13,2,4,49,59,-,-,1,-,3,3,7
Turkmenistan,471,7,7,-,13,-,1,-,-,6,6,32,3,-,1,-,-,6,6,-,-,-,-,-,-,-
Saudi Arabien,472,2,2,-,2,-,1,-,-,1,-,9,-,-,1,-,-,1,-,-,-,-,-,-,-,-
"Syrien, Arabische Republik",475,2.177,2.039,138,4.019,68,998,1.578,21,13,1.341,11.986,291,68,958,1.570,17,11,1.213,-,40,8,4,2,72,56
Thailand,476,1,1,-,1,-,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Usbekistan,477,-,-,-,4,-,-,-,-,2,2,41,5,-,-,-,-,2,1,-,-,-,-,-,-,1
China,479,20,18,2,51,-,9,-,-,22,20,74,18,-,9,-,-,20,14,-,-,-,-,2,2,4
Malaysia,482,-,-,-,4,-,-,-,-,4,-,3,-,-,-,-,-,4,-,-,-,-,-,-,-,-
Brit. abhäng. Geb. in Asien,495,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
sonst. asiat. Staatsangeh.,499,-,-,-,6,-,1,1,-,-,4,38,5,-,1,1,-,-,3,-,-,-,-,-,-,1
Asien,,6.129,5.274,855,12.335,99,1.946,1.884,704,3.778,3.924,27.238,2.032,99,1.864,1.863,630,3.635,3.086,-,82,21,74,143,503,335
Staatenlos,997,71,58,13,172,-,53,12,4,27,76,376,30,-,51,12,4,26,66,-,2,-,-,1,2,8
Ungeklärt,998,358,315,43,557,6,99,36,18,230,168,1.688,111,6,94,35,10,212,122,-,5,1,8,18,30,16
ohne Angabe,999,3,3,-,-,-,-,-,-,-,-,13,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Unbekannt,,432,376,56,729,6,152,48,22,257,244,2.077,142,6,145,47,14,238,188,-,7,1,8,19,32,24
Herkunftsländer gesamt,,12.622,10.712,1.910,22.714,270,3.105,2.405,1.156,8.098,7.680,47.607,4.361,269,2.992,2.364,993,7.708,5.694,1,113,41,163,390,1.204,782
