Dschibuti,230,3,3,-,3,-,-,-,-,-,3,1,-,-,-,-,-,-,2,-,-,-,-,-,-,1
Elfenbeinküste (Cote d Ivoire),231,78,77,1,111,-,3,-,10,61,37,185,6,-,2,-,8,61,32,-,1,-,2,-,1,4
Nigeria,232,829,746,83,1.103,2,44,14,51,498,494,3.191,227,2,43,14,47,487,429,-,1,-,4,11,33,32
Simbabwe,233,19,19,-,12,1,2,-,-,9,-,46,-,1,2,-,-,9,-,-,-,-,-,-,-,-
Gabun,236,1,1,-,4,-,-,-,-,4,-,5,-,-,-,-,-,4,-,-,-,-,-,-,-,-
Gambia,237,98,79,19,211,-,7,-,10,97,97,416,53,-,7,-,9,90,65,-,-,-,1,7,11,21
Ghana,238,83,70,13,77,-,-,-,2,49,26,210,32,-,-,-,2,49,24,-,-,-,-,-,1,1
Mauretanien,239,3,2,1,7,1,-,-,-,5,1,9,2,1,-,-,-,4,1,-,-,-,-,1,-,-
Kenia,243,23,22,1,26,-,-,-,-,12,14,76,3,-,-,-,-,12,12,-,-,-,-,-,1,1
Komoren,244,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kongo,245,3,3,-,3,-,-,-,-,1,2,17,-,-,-,-,-,1,2,-,-,-,-,-,-,-
"Kongo, Dem. Republik",246,20,17,3,19,-,2,-,2,10,5,106,18,-,2,-,1,9,5,-,-,-,1,1,-,-
Liberia,247,17,14,3,17,-,-,-,2,2,13,50,4,-,-,-,2,2,13,-,-,-,-,-,-,-
Libyen,248,88,79,9,92,-,5,5,6,37,39,224,14,-,5,5,6,35,33,-,-,-,-,2,1,5
Madagaskar,249,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mali,251,35,27,8,33,-,-,-,1,17,15,77,19,-,-,-,1,16,12,-,-,-,-,1,1,2
Marokko,252,116,86,30,123,-,2,-,1,50,70,225,53,-,2,-,1,49,45,-,-,-,-,1,22,3
Mosambik,254,2,2,-,1,-,-,-,-,1,-,10,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Niger,255,8,6,2,6,-,-,-,-,3,3,13,3,-,-,-,-,3,-,-,-,-,-,-,-,3
Malawi,256,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sambia,257,-,-,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Burkina-Faso,258,10,9,1,14,-,-,-,-,5,9,26,2,-,-,-,-,5,7,-,-,-,-,-,-,2
Guinea-Bissau,259,15,10,5,10,-,-,-,-,2,8,47,9,-,-,-,-,2,5,-,-,-,-,-,-,3
Guinea,261,243,224,19,256,2,11,2,21,110,110,794,62,2,11,2,16,109,88,-,-,-,5,1,11,11
Kamerun,262,64,59,5,108,1,2,2,9,56,38,254,14,1,2,2,7,56,33,-,-,-,2,-,2,3
Südafrika,263,1,1,-,2,-,-,-,-,-,2,10,-,-,-,-,-,-,2,-,-,-,-,-,-,-
Ruanda,265,7,7,-,6,1,1,-,-,3,1,37,-,1,1,-,-,3,1,-,-,-,-,-,-,-
Namibia,267,1,1,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Senegal,269,27,15,12,29,-,-,-,-,8,21,41,15,-,-,-,-,8,16,-,-,-,-,-,4,1
Sierra Leone,272,23,22,1,62,-,6,1,1,31,23,144,8,-,4,1,1,30,19,-,2,-,-,1,2,2
Somalia,273,456,412,44,601,3,144,31,57,137,229,2.129,187,3,141,31,44,135,173,-,3,-,13,2,25,31
"Äquatorialguinea",274,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sudan (ohne Südsudan),277,93,75,18,145,-,5,16,2,32,90,294,67,-,5,16,1,32,59,-,-,-,1,-,6,25
Südsudan,278,4,4,-,5,-,-,1,-,1,3,16,3,-,-,1,-,1,3,-,-,-,-,-,-,-
Swasiland,281,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tansania,282,6,5,1,4,-,-,-,-,3,1,47,2,-,-,-,-,3,1,-,-,-,-,-,-,-
Togo,283,14,11,3,31,-,1,-,2,13,15,79,14,-,1,-,-,13,12,-,-,-,2,-,2,1
Tschad,284,10,7,3,8,-,-,-,1,2,5,16,6,-,-,-,-,2,3,-,-,-,1,-,-,2
Tunesien,285,72,59,13,57,-,-,-,-,22,35,117,20,-,-,-,-,20,27,-,-,-,-,2,6,2
Uganda,286,3,3,-,16,1,4,-,-,7,4,53,5,1,4,-,-,7,3,-,-,-,-,-,1,-
"Ägypten",287,74,64,10,65,-,5,-,1,36,23,193,20,-,5,-,1,35,20,-,-,-,-,1,3,-
Zentralafrikanische Republik,289,1,1,-,5,-,-,-,-,3,2,5,-,-,-,-,-,3,1,-,-,-,-,-,1,-
Burundi,291,-,-,-,3,-,1,-,1,1,-,13,1,-,1,-,1,1,-,-,-,-,-,-,-,-
sonst. afrik. Staatsangeh.,299,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Afrika,3.117,2.738,379,4.150,20,419,234,213,1.529,1.735,11.564,1.038,20,409,228,180,1.490,1.372,-,10,6,33,39,177,186,
Argentinien,323,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Brasilien,327,3,3,-,1,-,-,-,-,1,-,11,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Ecuador,336,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
El Salvador,337,2,2,-,2,-,-,-,-,2,-,8,-,-,-,-,-,2,-,-,-,-,-,-,-,-
Grenada,340,1,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Guatemala,345,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Honduras,347,2,2,-,1,-,-,-,-,1,-,6,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Kanada,348,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kolumbien,349,17,16,1,3,-,-,-,-,3,-,35,1,-,-,-,-,3,-,-,-,-,-,-,-,-
Kuba,351,1,1,-,11,-,-,1,-,6,4,14,1,-,-,1,-,6,-,-,-,-,-,-,-,4
Mexico,353,4,4,-,-,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Nicaragua,354,5,5,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Jamaica,355,4,3,1,4,1,-,-,-,1,2,5,1,-,-,-,-,1,1,1,-,-,-,-,1,-
Peru,361,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Venezuela,367,22,22,-,33,-,1,3,1,28,-,150,-,-,1,3,1,28,-,-,-,-,-,-,-,-
Vereinigte Staaten v. Amerika,368,3,3,-,3,-,-,-,1,2,-,5,-,-,-,-,1,2,-,-,-,-,-,-,-,-
Trinidad und Tobago,371,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Amerika,64,62,2,59,1,1,4,2,45,6,256,3,-,1,4,2,45,1,1,-,-,-,-,1,4,
Jemen,421,37,37,-,85,1,14,48,2,5,15,275,4,1,14,48,-,5,15,-,-,-,2,-,-,-
Armenien,422,143,126,17,191,-,1,-,1,101,88,442,64,-,1,-,1,89,53,-,-,-,-,12,22,13
Afghanistan,423,941,780,161,1.224,1,183,48,212,308,472,3.507,475,1,161,42,177,293,303,-,22,6,35,15,125,44
Bahrain,424,-,-,-,2,-,-,-,-,2,-,8,1,-,-,-,-,2,-,-,-,-,-,-,-,-
Aserbaidschan,425,207,139,68,250,-,6,-,3,112,129,457,125,-,6,-,3,102,80,-,-,-,-,10,43,6
Myanmar,427,2,1,1,3,1,-,-,-,1,1,33,2,1,-,-,-,1,1,-,-,-,-,-,-,-
Georgien,430,230,180,50,273,-,-,-,1,182,90,293,65,-,-,-,1,179,29,-,-,-,-,3,54,7
Sri Lanka,431,27,22,5,52,-,2,2,1,29,18,148,37,-,2,2,-,24,13,-,-,-,1,5,4,1
Vietnam,432,63,61,2,64,-,-,-,2,52,10,83,8,-,-,-,1,51,8,-,-,-,1,1,1,1
Korea (Demokrat. Volksrepubl.),434,-,-,-,-,-,-,-,-,-,-,21,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Indien,436,101,97,4,97,-,2,-,-,62,33,179,22,-,2,-,-,62,27,-,-,-,-,-,6,-
Indonesien,437,2,2,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Irak,438,1.464,1.325,139,1.561,2,411,46,79,513,510,6.507,477,2,411,44,68,497,358,-,-,2,11,16,66,86
"Iran, Islamische Republik",439,1.208,1.119,89,795,10,151,13,3,334,284,3.044,285,10,143,13,2,324,227,-,8,-,1,10,39,18
Israel,441,6,6,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Japan,442,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kasachstan,444,8,7,1,11,-,-,-,-,4,7,21,3,-,-,-,-,4,7,-,-,-,-,-,-,-
Jordanien,445,13,9,4,8,-,1,-,-,4,3,52,8,-,1,-,-,2,1,-,-,-,-,2,2,-
Kambodscha,446,-,-,-,4,-,-,-,-,4,-,13,-,-,-,-,-,4,-,-,-,-,-,-,-,-
Kuwait,448,4,4,-,6,-,1,-,-,-,5,4,-,-,1,-,-,-,5,-,-,-,-,-,-,-
Kirgisistan,450,12,12,-,13,-,-,-,-,8,5,31,7,-,-,-,-,8,1,-,-,-,-,-,4,-
Libanon,451,69,52,17,63,-,2,2,-,34,25,189,48,-,2,2,-,30,16,-,-,-,-,4,7,2
Mongolei,457,13,11,2,28,-,-,1,-,18,9,42,12,-,-,1,-,18,6,-,-,-,-,-,2,1
Nepal,458,4,4,-,1,-,-,-,-,1,-,15,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Staatsangehörigkeit ohne Bezeichnung,459,25,24,1,11,-,3,-,-,6,2,89,5,-,3,-,-,6,2,-,-,-,-,-,-,-
Bangladesch,460,34,25,9,31,1,-,-,-,15,15,80,41,1,-,-,-,13,6,-,-,-,-,2,8,1
Pakistan,461,276,175,101,339,4,6,-,2,180,147,452,192,4,6,-,2,169,56,-,-,-,-,11,77,14
Philippinen,462,2,2,-,3,-,-,-,-,3,-,7,3,-,-,-,-,3,-,-,-,-,-,-,-,-
China (Taiwan),465,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Korea (Republik),467,-,-,-,1,-,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Vereinigte arabische Emirate,469,1,1,-,3,-,-,-,3,-,-,1,-,-,-,-,-,-,-,-,-,-,3,-,-,-
Tadschikistan,470,48,25,23,47,-,5,-,-,17,25,146,49,-,5,-,-,17,5,-,-,-,-,-,10,10
Turkmenistan,471,23,23,-,3,-,-,-,-,2,1,49,2,-,-,-,-,2,-,-,-,-,-,-,1,-
Saudi Arabien,472,5,5,-,-,-,-,-,-,-,-,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Syrien, Arabische Republik",475,3.403,3.222,181,3.987,50,1.645,1.495,17,10,770,17.382,487,50,1.591,1.495,12,6,665,-,54,-,5,4,98,7
Thailand,476,-,-,-,1,-,-,-,-,1,-,4,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Usbekistan,477,-,-,-,2,-,-,-,-,1,1,17,-,-,-,-,-,1,-,-,-,-,-,-,-,1
China,479,54,51,3,33,1,3,-,-,15,14,119,17,1,3,-,-,14,13,-,-,-,-,1,1,-
Malaysia,482,-,-,-,1,-,1,-,-,-,-,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-
Timor-Leste,483,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sonst. asiat. Staatsangeh.,499,-,-,-,-,-,-,-,-,-,-,21,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Asien,8.425,7.547,878,9.193,71,2.437,1.655,326,2.025,2.679,33.764,2.442,71,2.353,1.647,267,1.929,1.897,-,84,8,59,96,570,212,
Staatenlos,997,62,58,4,105,9,53,14,-,3,26,446,19,9,52,14,-,3,22,-,1,-,-,-,3,1
Ungeklärt,998,487,396,91,476,9,147,44,3,83,190,1.844,151,9,140,43,1,77,115,-,7,1,2,6,58,17
ohne Angabe,999,1,1,-,1,-,1,-,-,-,-,12,-,-,1,-,-,-,-,-,-,-,-,-,-,-
Unbekannt,550,455,95,582,18,201,58,3,86,216,2.302,170,18,193,57,1,80,137,-,8,1,2,6,61,18,
Herkunftsländer gesamt,15.122,13.141,1.981,16.623,193,3.245,1.956,571,5.042,5.616,54.586,4.824,192,3.137,1.939,469,4.798,3.788,1,108,17,102,244,1.310,518
