Russische Föderation,160,350,261,89,618,7,11,3,5,257,335,807,222,7,9,3,4,237,187,-,2,-,1,20,78,70
Spanien,161,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Türkei,163,655,602,53,920,79,378,4,3,358,98,4.600,199,79,374,4,3,343,61,-,4,-,-,15,35,2
Ukraine,166,83,72,11,136,-,1,-,3,103,29,284,54,-,1,-,3,93,14,-,-,-,-,10,10,5
Großbritannien mit Nordirland,168,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Weißrussland,169,19,11,8,44,1,-,-,-,7,36,25,19,1,-,-,-,7,24,-,-,-,-,-,4,8
Serbien,170,240,131,109,369,-,-,-,-,170,199,228,163,-,-,-,-,133,28,-,-,-,-,37,122,49
Zypern,181,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Europa,1.951,1.445,506,3.043,87,391,7,12,1.425,1.121,6.759,1.010,87,385,7,10,1.292,418,-,6,-,2,133,509,194,
Algerien,221,102,79,23,179,-,1,7,-,77,94,143,43,-,1,3,-,73,63,-,-,4,-,4,22,9
Angola,223,58,56,2,36,-,-,-,2,13,21,97,3,-,-,-,2,11,19,-,-,-,-,2,-,2
Eritrea,224,299,276,23,498,3,230,94,41,33,97,1.340,54,3,229,93,31,31,67,-,1,1,10,2,11,19
"Äthiopien",225,69,51,18,101,1,18,1,6,50,25,270,58,1,18,1,6,47,10,-,-,-,-,3,8,7
Benin,229,11,10,1,11,-,-,-,1,5,5,30,3,-,-,-,1,5,5,-,-,-,-,-,-,-
Dschibuti,230,2,2,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Elfenbeinküste (Cote d Ivoire),231,55,51,4,98,-,2,-,3,49,44,178,13,-,2,-,3,49,43,-,-,-,-,-,-,1
Nigeria,232,1.287,1.177,110,1.575,3,44,13,46,568,901,3.724,297,3,44,12,45,561,802,-,-,1,1,7,55,44
Simbabwe,233,10,9,1,11,-,-,-,-,7,4,39,1,-,-,-,-,7,4,-,-,-,-,-,-,-
Gabun,236,2,2,-,8,-,-,-,4,1,3,7,-,-,-,-,4,1,3,-,-,-,-,-,-,-
Gambia,237,88,75,13,188,-,3,-,4,71,110,279,44,-,2,-,4,66,89,-,1,-,-,5,11,10
Ghana,238,101,91,10,127,-,1,-,2,58,66,242,24,-,1,-,2,56,53,-,-,-,-,2,8,5
Mauretanien,239,9,8,1,1,-,-,-,-,-,1,28,1,-,-,-,-,-,-,-,-,-,-,-,1,-
Kenia,243,18,17,1,21,-,-,-,1,15,5,76,1,-,-,-,1,15,5,-,-,-,-,-,-,-
Komoren,244,-,-,-,1,-,-,-,-,-,1,4,-,-,-,-,-,-,1,-,-,-,-,-,-,-
Kongo,245,1,1,-,3,-,-,-,-,2,1,9,1,-,-,-,-,2,1,-,-,-,-,-,-,-
"Kongo, Dem. Republik",246,23,18,5,27,-,1,-,2,15,9,77,12,-,1,-,2,14,6,-,-,-,-,1,1,2
Liberia,247,21,16,5,22,-,-,-,4,8,10,53,8,-,-,-,4,8,8,-,-,-,-,-,1,1
Libyen,248,55,46,9,85,-,2,4,4,41,34,159,15,-,2,4,3,40,23,-,-,-,1,1,5,6
Madagaskar,249,3,3,-,1,-,-,-,-,1,-,6,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Mali,251,31,27,4,49,-,2,-,1,15,31,89,17,-,2,-,1,15,22,-,-,-,-,-,7,2
Marokko,252,107,80,27,138,1,1,1,1,70,64,175,49,1,1,1,1,68,31,-,-,-,-,2,21,12
Mauritius,253,1,-,1,1,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,-
Mosambik,254,1,1,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Niger,255,11,10,1,10,-,-,-,-,3,7,16,5,-,-,-,-,3,5,-,-,-,-,-,-,2
Sambia,257,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Burkina-Faso,258,9,9,-,16,-,1,-,-,8,7,27,1,-,1,-,-,8,6,-,-,-,-,-,-,1
Guinea-Bissau,259,16,15,1,32,-,-,-,1,9,22,45,6,-,-,-,1,8,22,-,-,-,-,1,-,-
Guinea,261,294,266,28,409,2,54,2,14,172,165,962,67,2,54,2,13,170,132,-,-,-,1,2,10,23
Kamerun,262,80,72,8,148,-,3,5,2,80,58,227,22,-,3,5,2,79,52,-,-,-,-,1,4,2
Südafrika,263,2,1,1,4,-,-,-,-,4,-,6,-,-,-,-,-,4,-,-,-,-,-,-,-,-
Ruanda,265,3,3,-,7,-,1,-,-,4,2,51,5,-,1,-,-,4,2,-,-,-,-,-,-,-
Namibia,267,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Senegal,269,26,23,3,45,-,-,-,1,20,24,53,17,-,-,-,1,18,20,-,-,-,-,2,3,1
Sierra Leone,272,28,24,4,50,-,6,1,2,21,20,118,13,-,6,1,2,20,17,-,-,-,-,1,1,2
Somalia,273,288,234,54,535,4,155,26,31,132,187,1.455,152,1,151,26,22,127,129,3,4,-,9,5,18,40
"Äquatorialguinea",274,1,1,-,1,-,-,-,-,1,-,4,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Sudan (ohne Südsudan),277,64,43,21,118,-,4,1,7,36,70,205,55,-,4,1,7,34,54,-,-,-,-,2,4,12
Südsudan,278,2,2,-,7,1,-,-,-,6,-,12,4,1,-,-,-,6,-,-,-,-,-,-,-,-
Tansania,282,17,16,1,10,-,-,-,-,5,5,57,3,-,-,-,-,5,5,-,-,-,-,-,-,-
Togo,283,32,29,3,31,-,3,-,1,13,14,77,7,-,3,-,1,13,13,-,-,-,-,-,1,-
Tschad,284,7,6,1,14,-,2,-,-,6,6,12,-,-,2,-,-,6,3,-,-,-,-,-,2,1
Tunesien,285,47,40,7,68,-,1,-,-,35,32,87,18,-,1,-,-,34,23,-,-,-,-,1,7,2
Uganda,286,5,4,1,11,-,2,-,-,6,3,65,4,-,2,-,-,6,3,-,-,-,-,-,-,-
"Ägypten",287,54,46,8,97,3,20,1,4,47,22,210,29,3,15,1,4,45,15,-,5,-,-,2,6,1
Zentralafrikanische Republik,289,4,3,1,1,-,-,-,-,1,-,9,1,-,-,-,-,1,-,-,-,-,-,-,-,-
Burundi,291,1,-,1,2,-,1,-,-,-,1,7,2,-,1,-,-,-,1,-,-,-,-,-,-,-
sonst. afrik. Staatsangeh.,299,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Afrika,3.345,2.943,402,4.797,18,558,156,185,1.708,2.172,10.745,1.056,15,547,150,163,1.662,1.757,3,11,6,22,46,208,207,
Argentinien,323,4,4,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Brasilien,327,-,-,-,3,-,-,-,-,3,-,7,-,-,-,-,-,3,-,-,-,-,-,-,-,-
Chile,332,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Costa Rica,334,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ecuador,336,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
El Salvador,337,2,2,-,-,-,-,-,-,-,-,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Guatemala,345,-,-,-,3,-,-,-,-,2,1,1,-,-,-,-,-,2,1,-,-,-,-,-,-,-
Haiti,346,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Honduras,347,5,5,-,5,-,-,-,-,5,-,15,-,-,-,-,-,5,-,-,-,-,-,-,-,-
Kanada,348,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Kolumbien,349,32,32,-,23,-,-,-,-,23,-,77,1,-,-,-,-,23,-,-,-,-,-,-,-,-
Kuba,351,6,1,5,7,-,-,-,-,4,3,7,8,-,-,-,-,4,2,-,-,-,-,-,1,-
Mexico,353,-,-,-,1,-,-,-,-,-,1,3,-,-,-,-,-,-,1,-,-,-,-,-,-,-
Nicaragua,354,11,11,-,7,-,1,-,-,5,1,55,-,-,1,-,-,5,1,-,-,-,-,-,-,-
Jamaica,355,2,-,2,7,-,-,-,-,3,4,2,1,-,-,-,-,2,1,-,-,-,-,1,1,2
Peru,361,-,-,-,3,-,-,-,-,3,-,5,-,-,-,-,-,3,-,-,-,-,-,-,-,-
St. Lucia,366,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Venezuela,367,49,48,1,57,8,6,-,9,31,3,162,1,8,6,-,9,31,3,-,-,-,-,-,-,-
Vereinigte Staaten v. Amerika,368,1,1,-,3,-,-,-,-,3,-,8,-,-,-,-,-,3,-,-,-,-,-,-,-,-
Amerika,112,104,8,121,8,7,-,9,84,13,369,11,8,7,-,9,83,9,-,-,-,-,1,2,2,
Jemen,421,150,149,1,85,-,4,53,5,6,17,408,3,-,4,52,3,6,17,-,-,1,2,-,-,-
Armenien,422,142,104,38,181,-,4,-,11,98,68,339,75,-,1,-,5,98,32,-,3,-,6,-,21,15
Afghanistan,423,860,745,115,1.049,7,183,45,197,260,357,2.852,412,7,169,44,142,246,204,-,14,1,55,14,86,67
Bahrain,424,1,1,-,1,1,-,-,-,-,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-
Aserbaidschan,425,139,73,66,243,-,13,3,2,124,101,403,140,-,12,2,2,122,52,-,1,1,-,2,38,11
Myanmar,427,10,10,-,9,-,4,-,-,4,1,43,1,-,4,-,-,4,1,-,-,-,-,-,-,-
Georgien,430,351,312,39,435,-,-,-,2,339,94,417,54,-,-,-,1,329,34,-,-,-,1,10,47,13
Sri Lanka,431,21,18,3,43,-,7,1,4,24,7,113,10,-,7,1,4,21,3,-,-,-,-,3,3,1
Vietnam,432,70,65,5,58,-,-,-,1,46,11,90,11,-,-,-,1,46,7,-,-,-,-,-,4,-
Korea (Demokrat. Volksrepubl.),434,-,-,-,1,-,-,-,-,1,-,15,-,-,-,-,-,1,-,-,-,-,-,-,-,-
Indien,436,55,47,8,78,-,3,-,-,56,19,134,23,-,3,-,-,56,15,-,-,-,-,-,4,-
Indonesien,437,-,-,-,3,-,-,-,-,3,-,1,-,-,-,-,-,3,-,-,-,-,-,-,-,-
Irak,438,1.027,907,120,1.827,3,566,75,111,533,539,5.102,399,3,559,75,96,520,402,-,7,-,15,13,71,66
"Iran, Islamische Republik",439,667,591,76,1.094,34,204,13,1,548,294,3.305,262,34,193,13,-,536,224,-,11,-,1,12,42,28
Israel,441,1,1,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Japan,442,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kasachstan,444,2,1,1,5,-,-,1,-,2,2,18,2,-,-,-,-,2,1,-,-,1,-,-,1,-
Jordanien,445,17,15,2,27,-,-,-,1,9,17,71,3,-,-,-,1,6,11,-,-,-,-,3,-,6
Kambodscha,446,-,-,-,7,-,-,-,1,5,1,18,-,-,-,-,1,5,1,-,-,-,-,-,-,-
Kuwait,448,2,2,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kirgisistan,450,4,3,1,7,-,-,-,-,7,-,37,10,-,-,-,-,7,-,-,-,-,-,-,-,-
Libanon,451,51,44,7,104,-,2,3,1,59,39,180,40,-,1,3,1,57,25,-,1,-,-,2,12,2
Mongolei,457,6,6,-,19,-,5,-,1,2,11,45,3,-,5,-,1,2,10,-,-,-,-,-,-,1
Nepal,458,-,-,-,3,-,-,-,-,2,1,8,-,-,-,-,-,2,-,-,-,-,-,-,1,-
Staatsangehörigkeit ohne Bezeichnung,459,12,12,-,12,1,5,-,-,4,2,35,2,1,5,-,-,4,2,-,-,-,-,-,-,-
Bangladesch,460,37,17,20,48,2,2,-,-,26,18,52,55,2,2,-,-,24,2,-,-,-,-,2,14,2
Pakistan,461,267,164,103,376,2,27,-,-,160,187,493,256,2,25,-,-,146,94,-,2,-,-,14,75,18
Philippinen,462,-,-,-,4,-,-,-,-,1,3,3,-,-,-,-,-,1,-,-,-,-,-,-,1,2
China (Taiwan),465,1,-,1,-,-,-,-,-,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Korea (Republik),467,-,-,-,2,1,-,-,-,1,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-
Vereinigte arabische Emirate,469,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Tadschikistan,470,27,22,5,63,-,4,1,1,37,20,106,43,-,4,1,1,36,19,-,-,-,-,1,1,-
Turkmenistan,471,6,4,2,9,-,1,-,-,7,1,9,3,-,1,-,-,7,1,-,-,-,-,-,-,-
Saudi Arabien,472,4,4,-,7,3,-,-,-,3,1,13,-,3,-,-,-,3,1,-,-,-,-,-,-,-
Singapur,474,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"Syrien, Arabische Republik",475,2.933,2.742,191,5.125,39,2.833,1.331,244,4,674,14.342,483,39,2.770,1.320,240,4,565,-,63,11,4,-,76,33
Usbekistan,477,3,3,-,8,5,-,-,-,-,3,11,-,5,-,-,-,-,2,-,-,-,-,-,-,1
China,479,53,52,1,49,3,8,1,-,13,24,133,11,3,8,1,-,13,23,-,-,-,-,-,1,-
Malaysia,482,-,-,-,1,-,-,-,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-
sonst. asiat. Staatsangeh.,499,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Asien,6.919,6.114,805,10.983,101,3.875,1.527,583,2.385,2.512,28.820,2.303,101,3.773,1.512,499,2.309,1.748,-,102,15,84,76,498,266,
Staatenlos,997,77,58,19,103,12,59,5,1,7,19,350,30,12,52,5,-,6,13,-,7,-,1,1,6,-
Ungeklärt,998,358,301,57,540,5,250,35,12,92,146,1.632,134,5,247,35,10,86,86,-,3,-,2,6,49,11
ohne Angabe,999,-,-,-,-,-,-,-,-,-,-,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-
Unbekannt,435,359,76,643,17,309,40,13,99,165,1.986,165,17,299,40,10,92,99,-,10,-,3,7,55,11,
Herkunftsländer gesamt,12.762,10.965,1.797,19.587,231,5.140,1.730,802,5.701,5.983,48.679,4.545,228,5.011,1.709,691,5.438,4.031,3,129,21,111,263,1.272,680
