YEAR_MONTH,Herkunftsland,LS,ASYLANTRAEGE insgesamt,ASYLANTRAEGE davon Erstantraege,ASYLANTRAEGE davon Folgeantraege,ENTSCHEIDUNGEN ueber Asylantraege insgesamt,ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Asylberechtigte (Art 16a und Familienasyl),ENTSCHEIDUNGEN ueber Asylantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Asylantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Asylantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Asylantraege sonstige Verfahrenserledigungen,ANHÄNGIGE VERFAHREN aufgrund von Erstantraegen,ANHÄNGIGE VERFAHREN aufgrund von Folgeantraege,ENTSCHEIDUNGEN ueber ErErstantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Erstantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Erstantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Erstantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Erstantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Asylberechtigte (Art. 16a und Familienasyl),ENTSCHEIDUNGEN ueber Folgeantraege Anerkennungen als Fluechtling gem. Par. 3 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Gewaehrung von subsidiaerem Schutz gem. Par. 4 I AsylG,ENTSCHEIDUNGEN ueber Folgeantraege Feststellung eines Abschiebungsverbotes gem. Par. 60 V/VII AufenthG,ENTSCHEIDUNGEN ueber Folgeantraege Ablehnungen (unbegr. abgel./offens unbegr. abgel.),ENTSCHEIDUNGEN ueber Folgeantraege kein weiteres Verfahren,ENTSCHEIDUNGEN ueber Folgeantraege formelle Verfahrenserledigungen (z.B. Ruecknahmen)
2019-11,Ukraine,166,114,105,9,111,0,0,1,1,54,55,456,97,0,0,1,1,53,29,0,0,0,0,1,19,7
2019-11,Grossbritannien mit Nordirland,168,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Weissrussland,169,21,19,2,58,0,0,0,0,12,46,33,8,0,0,0,0,12,37,0,0,0,0,0,8,1
2019-11,Serbien,170,181,70,111,187,0,0,0,1,67,119,169,164,0,0,0,0,55,19,0,0,0,1,12,94,6
2019-11,Zypern,181,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,sonst. europ. Staatsangeh.,199,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Algerien,221,115,96,19,135,0,0,0,2,61,72,197,38,0,0,0,2,57,47,0,0,0,0,4,21,4
2019-11,Angola,223,19,19,0,23,0,1,0,5,4,13,108,4,0,1,0,5,4,5,0,0,0,0,0,1,7
2019-11,Eritrea,224,277,259,18,328,0,180,43,19,30,56,1336,58,0,177,41,18,29,45,0,3,2,1,1,2,9
2019-11,"Aethiopien",225,89,72,17,115,0,8,2,4,56,45,294,77,0,7,2,3,55,29,0,1,0,1,1,6,10
2019-11,Benin,229,8,8,0,12,0,0,0,0,5,7,26,2,0,0,0,0,4,7,0,0,0,0,1,0,0
2019-11,Dschibuti,230,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Elfenbeinkueste (Cote d Ivoire),231,31,30,1,68,0,1,0,2,41,24,168,16,0,1,0,1,39,16,0,0,0,1,2,3,5
2019-11,Nigeria,232,565,420,145,792,0,28,4,32,356,372,2124,362,0,28,4,27,341,222,0,0,0,5,15,76,74
2019-11,Simbabwe,233,7,7,0,10,0,2,0,0,3,5,65,1,0,0,0,0,3,5,0,2,0,0,0,0,0
2019-11,Gabun,236,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Gambia,237,124,89,35,142,1,0,1,4,35,101,256,74,1,0,1,3,28,56,0,0,0,1,7,12,33
2019-11,Ghana,238,67,60,7,76,0,0,0,3,37,36,182,30,0,0,0,2,37,29,0,0,0,1,0,4,3
2019-11,Mauretanien,239,7,7,0,3,0,0,0,0,0,3,27,5,0,0,0,0,0,3,0,0,0,0,0,0,0
2019-11,Kenia,243,26,26,0,19,0,0,0,0,8,11,92,5,0,0,0,0,8,10,0,0,0,0,0,0,1
2019-11,Komoren,244,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Kongo,245,2,2,0,3,0,2,0,0,0,1,23,0,0,2,0,0,0,1,0,0,0,0,0,0,0
2019-11,"Kongo, Dem. Republik",246,20,19,1,35,0,0,0,1,16,18,94,8,0,0,0,1,15,18,0,0,0,0,1,0,0
2019-11,Liberia,247,8,8,0,7,0,0,0,3,3,1,59,3,0,0,0,3,3,1,0,0,0,0,0,0,0
2019-11,Libyen,248,73,64,9,76,2,0,13,2,19,40,269,24,0,0,12,2,18,31,2,0,1,0,1,7,2
2019-11,Madagaskar,249,1,1,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2019-11,Mali,251,38,31,7,29,0,0,0,3,9,17,89,15,0,0,0,3,9,13,0,0,0,0,0,1,3
2019-11,Marokko,252,108,85,23,115,0,0,0,3,61,51,230,46,0,0,0,3,58,22,0,0,0,0,3,19,10
2019-11,Mauritius,253,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Mosambik,254,3,3,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-11,Niger,255,6,4,2,4,0,0,0,0,3,1,14,9,0,0,0,0,2,0,0,0,0,0,1,0,1
2019-11,Malawi,256,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-11,Sambia,257,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-11,Burkina-Faso,258,9,9,0,12,0,0,0,0,3,9,23,2,0,0,0,0,3,8,0,0,0,0,0,1,0
2019-11,Guinea-Bissau,259,13,8,5,12,0,0,0,0,2,10,31,8,0,0,0,0,2,8,0,0,0,0,0,2,0
2019-11,Guinea,261,125,104,21,208,3,24,6,12,102,61,832,86,2,19,6,12,100,37,1,5,0,0,2,5,19
2019-11,Kamerun,262,65,60,5,69,0,4,1,0,38,26,281,25,0,3,1,0,34,16,0,1,0,0,4,1,9
2019-11,Suedafrika,263,2,2,0,7,0,0,0,0,2,5,13,2,0,0,0,0,2,5,0,0,0,0,0,0,0
2019-11,Ruanda,265,7,7,0,13,5,1,0,0,3,4,68,5,5,1,0,0,3,4,0,0,0,0,0,0,0
2019-11,Namibia,267,2,2,0,2,0,0,0,0,2,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2019-11,Senegal,269,43,38,5,28,0,0,0,0,11,17,60,19,0,0,0,0,11,10,0,0,0,0,0,3,4
2019-11,Sierra Leone,272,9,6,3,35,0,2,0,5,18,10,81,11,0,2,0,5,16,5,0,0,0,0,2,2,3
2019-11,Somalia,273,283,246,37,443,3,158,27,26,55,174,1402,175,3,153,27,21,53,101,0,5,0,5,2,24,49
2019-11,"Aequatorialguinea",274,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Sudan (ohne Suedsudan),277,116,107,9,66,0,4,1,2,29,30,296,60,0,4,1,2,27,12,0,0,0,0,2,10,8
2019-11,Suedsudan,278,9,9,0,0,0,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Tansania,282,12,12,0,20,0,0,0,0,12,8,80,0,0,0,0,0,12,7,0,0,0,0,0,1,0
2019-11,Togo,283,17,17,0,31,0,0,0,0,16,15,71,4,0,0,0,0,16,12,0,0,0,0,0,1,2
2019-11,Tschad,284,6,5,1,1,0,0,0,0,0,1,21,4,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-11,Tunesien,285,46,38,8,48,0,0,0,0,27,21,119,16,0,0,0,0,26,10,0,0,0,0,1,8,3
2019-11,Uganda,286,3,2,1,16,0,2,0,0,13,1,62,1,0,2,0,0,13,1,0,0,0,0,0,0,0
2019-11,"Aegypten",287,55,44,11,40,0,5,0,0,19,16,283,41,0,5,0,0,17,9,0,0,0,0,2,4,3
2019-11,Zentralafrikanische Republik,289,5,4,1,1,0,0,0,0,0,1,8,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-11,Burundi,291,2,2,0,2,1,0,0,0,0,1,14,1,1,0,0,0,0,1,0,0,0,0,0,0,0
2019-11,sonst. afrik. Staatsangeh.,299,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Argentinien,323,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Bolivien,326,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Brasilien,327,0,0,0,1,0,0,0,0,1,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-11,Guyana,328,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Chile,332,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Costa Rica,334,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Dominikanische Republik,335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Ecuador,336,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,El Salvador,337,12,12,0,4,0,0,3,1,0,0,19,0,0,0,3,1,0,0,0,0,0,0,0,0,0
2019-11,Guatemala,345,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Haiti,346,6,6,0,2,0,0,0,0,1,1,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-11,Honduras,347,6,6,0,1,1,0,0,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Kolumbien,349,74,74,0,22,0,0,0,0,18,4,220,1,0,0,0,0,18,2,0,0,0,0,0,2,0
2019-11,Kuba,351,1,1,0,14,0,0,0,0,10,4,13,7,0,0,0,0,10,3,0,0,0,0,0,1,0
2019-11,Mexico,353,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Nicaragua,354,25,25,0,2,0,0,0,0,2,0,50,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2019-11,Jamaica,355,4,4,0,4,0,2,0,0,1,1,11,0,0,2,0,0,1,1,0,0,0,0,0,0,0
2019-11,Paraguay,359,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Peru,361,0,0,0,2,0,0,0,0,1,1,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-11,Venezuela,367,60,60,0,10,0,2,5,2,0,1,595,5,0,2,5,2,0,1,0,0,0,0,0,0,0
2019-11,Vereinigte Staaten v. Amerika,368,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Trinidad und Tobago,371,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,China (Hongkong),411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Jemen,421,33,33,0,66,0,2,38,2,5,19,346,2,0,2,35,2,5,19,0,0,3,0,0,0,0
2019-11,Armenien,422,71,59,12,91,0,1,1,7,43,39,265,41,0,1,1,6,43,25,0,0,0,1,0,9,5
2019-11,Afghanistan,423,895,768,127,979,0,144,42,176,219,398,3623,472,0,140,40,142,208,290,0,4,2,34,11,63,45
2019-11,Bahrain,424,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Aserbaidschan,425,101,78,23,127,0,0,4,3,55,65,371,108,0,0,0,1,53,31,0,0,4,2,2,29,5
2019-11,Bhutan,426,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-11,Myanmar,427,33,33,0,3,0,1,0,0,2,0,146,0,0,1,0,0,2,0,0,0,0,0,0,0,0
2019-11,Georgien,430,315,279,36,199,0,0,0,3,132,64,530,71,0,0,0,2,126,39,0,0,0,1,6,17,8
2019-11,Sri Lanka,431,39,36,3,17,0,0,0,1,6,10,177,20,0,0,0,1,5,4,0,0,0,0,1,3,3
2019-11,Vietnam,432,73,67,6,99,0,0,0,1,84,14,72,7,0,0,0,1,84,10,0,0,0,0,0,4,0
2019-11,Indien,436,40,34,6,52,0,0,0,1,19,32,122,14,0,0,0,1,18,21,0,0,0,0,1,9,2
2019-11,Indonesien,437,0,0,0,2,0,0,0,0,1,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-11,Irak,438,1096,957,139,1358,2,321,59,78,468,430,4915,537,2,319,59,74,450,335,0,2,0,4,18,39,56
2019-11,"Iran, Islamische Republik",439,749,664,85,776,20,135,15,10,345,251,4162,413,18,127,12,6,330,196,2,8,3,4,15,29,26
2019-11,Israel,441,0,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-11,Japan,442,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Kasachstan,444,15,14,1,11,0,0,0,0,6,5,51,1,0,0,0,0,6,4,0,0,0,0,0,1,0
2019-11,Jordanien,445,10,8,2,24,0,0,0,0,16,8,90,5,0,0,0,0,16,7,0,0,0,0,0,0,1
2019-11,Kambodscha,446,1,1,0,4,0,0,0,0,4,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0
2019-11,Katar,447,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Kuwait,448,1,1,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-11,Kirgisistan,450,18,18,0,4,0,0,0,0,3,1,75,11,0,0,0,0,3,1,0,0,0,0,0,0,0
2019-11,Libanon,451,65,45,20,86,4,0,0,2,30,50,293,58,4,0,0,1,29,29,0,0,0,1,1,14,7
2019-11,Oman,456,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Mongolei,457,13,12,1,8,0,0,0,0,6,2,70,9,0,0,0,0,6,1,0,0,0,0,0,0,1
2019-11,Nepal,458,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,"Pers. aus palaestinensischen Gebieten(nicht als Staat anerkannt)",459,7,6,1,9,1,0,0,1,5,2,57,4,1,0,0,1,5,1,0,0,0,0,0,1,0
2019-11,Bangladesch,460,12,6,6,28,0,0,0,0,13,15,59,53,0,0,0,0,13,1,0,0,0,0,0,14,0
2019-11,Pakistan,461,228,128,100,266,6,8,2,6,96,148,604,307,6,7,1,6,89,70,0,1,1,0,7,59,19
2019-11,Philippinen,462,4,4,0,4,0,0,0,1,1,2,7,0,0,0,0,1,1,2,0,0,0,0,0,0,0
2019-11,China (Taiwan),465,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2019-11,Korea (Republik),467,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-11,Vereinigte arabische Emirate,469,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,Tadschikistan,470,41,35,6,50,0,6,7,2,15,20,150,55,0,6,2,1,15,12,0,0,5,1,0,5,3
2019-11,Turkmenistan,471,9,9,0,2,0,0,0,0,2,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2019-11,Saudi Arabien,472,0,0,0,1,0,0,0,0,0,1,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2019-11,"Syrien, Arabische Republik",475,2782,2679,103,3831,27,1894,1262,17,2,629,13577,506,27,1866,1254,12,2,524,0,28,8,5,0,95,10
2019-11,Usbekistan,477,8,8,0,8,0,0,0,0,1,7,18,1,0,0,0,0,1,5,0,0,0,0,0,0,2
2019-11,China,479,80,77,3,65,6,11,0,1,11,36,243,11,6,11,0,1,11,32,0,0,0,0,0,3,1
2019-11,Malaysia,482,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11,sonst. asiat. Staatsangeh.,499,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0
2019-11,Staatenlos,997,42,40,2,51,7,26,2,0,7,9,291,32,7,26,2,0,7,9,0,0,0,0,0,0,0
2019-11,Ungeklaert,998,260,229,31,358,10,178,31,9,58,72,1484,132,10,175,31,4,53,49,0,3,0,5,5,15,8
2019-11,ohne Angabe,999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
